BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Browser,OperatingSystems,VisitorType,Month,Region,ProductRelated,Informational,TrafficType,Administrative,label
0.011461988,0.039251601,0.0,0.0,False,2,2,Returning_Visitor,Mar,6,54,0,1,7,False
0.2,0.2,0.0,0.0,False,1,1,Returning_Visitor,Feb,1,1,0,3,0,False
0.0,0.016666667,0.0,0.0,False,4,2,Returning_Visitor,Dec,1,7,0,2,1,False
0.0,0.0078125,45.58268367,0.0,True,2,2,New_Visitor,Nov,2,30,0,8,5,True
0.001917808,0.00781583,4.18760274,0.8,False,2,3,Returning_Visitor,May,3,67,0,3,7,False
0.021862348,0.034024526,0.0,0.0,False,1,1,Returning_Visitor,Nov,3,7,0,2,6,False
0.02,0.05,0.0,0.0,False,2,2,Returning_Visitor,Dec,1,10,1,8,0,False
0.005333333,0.026377261,7.806338478,0.0,False,2,2,Returning_Visitor,Sep,6,72,0,2,7,False
0.003571429,0.009166667,0.0,0.0,False,2,3,Returning_Visitor,Dec,1,30,0,2,0,False
0.0,0.018518519,0.0,0.0,True,2,2,Returning_Visitor,Nov,5,17,0,2,3,False
0.023809524,0.04015873,0.0,0.0,True,6,3,Returning_Visitor,Nov,1,43,0,2,1,False
0.08083779,0.106666667,0.0,0.0,False,2,3,Returning_Visitor,Nov,8,30,0,13,6,False
0.0,0.022222222,0.0,0.0,True,1,1,Returning_Visitor,Mar,1,3,0,3,0,False
0.0,0.005,0.0,0.0,False,2,2,Returning_Visitor,May,4,25,0,3,8,False
0.016666667,0.047222222,0.0,0.0,False,2,3,Returning_Visitor,Nov,7,8,4,2,0,True
0.0,0.04,0.0,0.0,False,2,2,Returning_Visitor,Feb,1,5,0,3,0,False
0.003333333,0.016444444,0.0,0.8,False,2,2,Returning_Visitor,May,3,13,0,2,3,False
0.004081633,0.004421769,7.56292207,0.0,True,1,1,Returning_Visitor,Nov,2,48,0,2,2,True
0.0,0.029761905,0.0,0.0,False,4,2,Returning_Visitor,Mar,2,17,0,6,2,False
0.0,0.02,0.0,0.0,True,2,2,New_Visitor,Mar,1,7,0,2,7,False
0.005882353,0.017647059,8.045767732,0.0,False,2,2,Returning_Visitor,Nov,4,26,3,2,6,True
0.066666667,0.133333333,0.0,0.0,False,4,2,Returning_Visitor,Mar,1,3,0,3,0,False
0.022278912,0.044557823,0.0,0.0,False,2,2,Returning_Visitor,Dec,8,47,2,1,3,False
0.0,0.02,0.0,0.0,False,1,1,Returning_Visitor,Dec,6,8,0,2,3,False
0.012698413,0.032063492,0.0,0.0,False,1,1,Returning_Visitor,Mar,1,21,0,1,0,False
0.0,0.004651163,136.937958,0.0,False,13,8,Other,Dec,9,42,0,20,6,True
0.0,0.027586207,19.57059225,0.0,False,2,2,Returning_Visitor,Oct,1,23,0,2,6,False
0.036363636,0.072727273,0.0,0.0,False,1,1,Returning_Visitor,Oct,1,9,0,4,2,False
0.0,0.018181818,0.0,0.0,True,1,4,Returning_Visitor,Mar,2,43,0,3,1,False
0.011548556,0.033933258,0.0,0.0,True,2,2,Returning_Visitor,Dec,9,126,2,1,1,False
0.006060606,0.026262626,32.91300914,0.0,False,1,4,Returning_Visitor,Nov,8,29,0,1,5,True
0.0,0.009090909,0.0,0.0,False,1,1,Returning_Visitor,Oct,1,8,0,2,4,False
0.007058824,0.026666667,0.0,0.0,False,2,2,Returning_Visitor,May,5,81,0,4,6,False
0.11,0.15,0.0,0.0,False,2,2,Returning_Visitor,Nov,3,5,0,13,0,False
0.0,0.1,0.0,0.8,False,2,2,Returning_Visitor,May,1,2,0,4,0,False
0.004761905,0.019047619,0.0,0.0,True,2,2,Returning_Visitor,Nov,3,40,0,3,9,False
0.01382716,0.032020784,15.0047619,0.0,False,2,1,Returning_Visitor,May,2,22,2,13,8,False
0.0,0.004255319,0.0,0.0,False,5,2,New_Visitor,June,7,45,2,2,6,False
0.0,0.007575758,16.56314545,0.0,False,2,2,Returning_Visitor,Mar,7,84,0,2,6,False
0.0,0.02,0.0,0.0,False,1,1,Returning_Visitor,Mar,1,9,0,1,3,False
0.0,0.02,0.0,0.0,True,1,1,New_Visitor,Sep,3,10,0,5,1,False
0.006896552,0.034482759,0.0,0.0,True,2,2,Returning_Visitor,Nov,1,27,3,2,1,False
0.0,0.05,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,4,0,3,0,False
0.2,0.2,0.0,0.0,False,2,2,Returning_Visitor,Mar,3,1,0,1,0,False
0.001111111,0.012301587,7.0182,0.0,False,2,3,Returning_Visitor,May,7,44,0,4,2,False
0.05,0.066666667,0.0,0.0,True,2,2,Returning_Visitor,Nov,4,11,0,13,1,False
0.004347826,0.02173913,0.0,0.0,True,2,2,Returning_Visitor,Mar,2,21,2,13,2,False
0.002608696,0.010732401,3.358133333,0.0,False,1,1,Returning_Visitor,May,3,96,12,1,15,True
0.007028112,0.016930138,1.119759036,0.8,False,2,2,Returning_Visitor,May,3,74,1,1,9,False
0.0,0.012307692,0.0,0.0,False,2,3,Returning_Visitor,May,1,23,2,4,2,False
0.014814815,0.01957672,14.49431487,0.0,False,2,2,Returning_Visitor,Dec,7,17,0,2,0,False
0.2,0.2,0.0,0.0,False,1,1,Returning_Visitor,May,3,1,0,15,0,False
0.0,0.008333333,0.0,0.0,False,2,2,Returning_Visitor,Dec,2,12,0,2,0,False
0.0,0.008333333,0.0,0.0,False,2,3,New_Visitor,Oct,7,5,0,1,3,False
0.0,0.066666667,0.0,0.0,False,2,2,Returning_Visitor,Mar,7,3,0,1,0,False
0.017241379,0.021690178,3.076706897,0.8,False,2,3,Returning_Visitor,May,1,59,0,3,4,False
0.007435897,0.02061552,0.0,0.0,True,3,3,Returning_Visitor,Jul,8,47,1,1,6,False
0.2,0.2,0.0,0.0,True,1,1,Returning_Visitor,Mar,1,1,0,9,0,False
0.026666667,0.03968254,0.0,0.0,False,2,3,Returning_Visitor,Mar,3,6,0,1,0,False
0.05,0.1,0.0,0.0,False,2,3,Returning_Visitor,Mar,2,3,0,1,1,False
0.0,0.007887882,1.891943485,0.0,False,4,2,Returning_Visitor,Aug,3,72,1,5,4,True
0.0,0.029166667,0.0,0.0,False,2,2,Returning_Visitor,Nov,2,24,0,1,0,False
0.2,0.2,0.0,0.0,False,2,4,New_Visitor,Nov,1,1,0,8,0,False
0.0,0.020289855,0.0,0.0,False,2,2,New_Visitor,Dec,6,22,1,2,0,True
0.05,0.15,0.0,0.0,False,1,1,Returning_Visitor,Aug,1,8,0,3,0,False
0.0,0.019375,0.0,0.0,True,5,2,Returning_Visitor,Nov,6,61,5,2,4,False
0.0,0.047619048,10.62514286,0.6,False,2,2,Returning_Visitor,May,1,12,0,6,2,False
0.0,0.007668207,1.809360775,0.0,False,2,2,Returning_Visitor,May,1,119,0,2,0,False
0.0,0.025,0.0,0.0,False,2,2,Returning_Visitor,Nov,3,8,0,2,0,True
0.051851852,0.072469136,31.91414045,0.0,False,1,1,Returning_Visitor,Sep,3,23,0,2,4,True
0.0,0.02045045,19.3654955,0.0,False,2,2,Returning_Visitor,Mar,1,33,0,2,6,True
0.0,0.009183673,0.0,0.0,False,1,1,Returning_Visitor,Nov,4,14,0,3,2,True
0.025,0.033333333,0.0,0.6,False,5,2,New_Visitor,May,3,8,1,2,0,False
0.005128205,0.01025641,0.0,0.0,False,2,2,Returning_Visitor,Sep,1,37,0,2,10,False
0.00185022,0.01009842,1.558381388,1.0,True,2,2,Returning_Visitor,May,1,440,0,20,11,False
0.0,0.018181818,0.0,0.0,True,1,1,New_Visitor,Dec,8,9,1,2,1,False
0.0,0.014285714,0.0,0.0,False,2,3,New_Visitor,Dec,1,7,0,11,0,False
0.164285714,0.173809524,0.0,0.6,False,2,3,Returning_Visitor,May,6,14,0,13,0,False
0.016666667,0.016666667,0.0,0.0,False,2,3,Returning_Visitor,Sep,3,8,0,5,4,False
0.005701754,0.020960781,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,227,2,1,6,False
0.035555556,0.088333333,0.0,0.6,False,2,3,Returning_Visitor,May,6,29,0,13,0,False
0.05,0.058333333,0.0,0.0,True,2,3,Returning_Visitor,Nov,3,7,0,11,2,False
0.001785714,0.007142857,0.0,0.8,False,2,2,Returning_Visitor,May,1,108,0,6,6,False
0.014285714,0.035714286,43.19228571,0.0,False,2,2,Returning_Visitor,May,3,16,0,4,0,False
0.0,0.006257147,0.0,0.0,False,4,2,Returning_Visitor,Nov,1,206,0,2,11,False
0.030952381,0.07047619,0.0,0.0,False,5,2,Returning_Visitor,Nov,1,28,0,3,0,False
0.041176471,0.064705882,0.0,0.0,False,2,2,Returning_Visitor,Nov,3,18,0,1,0,False
0.0,0.014583333,0.0,0.0,False,4,2,Returning_Visitor,Nov,1,48,0,2,0,False
0.000275482,0.017352092,37.59646822,0.0,False,5,2,Returning_Visitor,Nov,6,64,3,2,3,True
0.04,0.053333333,0.0,0.0,False,2,2,New_Visitor,Dec,3,5,0,2,0,False
0.0,0.1,0.0,0.0,False,1,1,Returning_Visitor,Feb,6,2,0,3,0,False
0.0125,0.026739194,0.0,0.0,True,2,1,Returning_Visitor,Nov,2,64,0,10,0,False
0.0125,0.04275,0.0,0.0,False,1,1,Returning_Visitor,June,6,20,0,4,0,False
0.003645833,0.010805067,0.0,0.0,False,2,3,Returning_Visitor,Nov,1,178,4,8,18,True
0.0,0.02,16.16057924,0.0,True,10,2,Returning_Visitor,Dec,7,11,0,2,0,True
0.0,0.0125,0.0,0.0,False,1,1,New_Visitor,Sep,4,8,0,3,0,False
0.032142857,0.032738095,22.93531071,0.6,False,1,1,Returning_Visitor,May,1,22,6,2,2,False
0.00952381,0.019047619,0.0,0.0,True,2,3,Returning_Visitor,May,3,22,0,13,0,False
0.022222222,0.037037037,0.0,0.0,False,2,3,Returning_Visitor,Dec,3,7,0,2,2,False
0.0,0.05,0.0,0.6,False,2,2,Returning_Visitor,May,1,4,0,13,0,False
0.0,0.025,4.599,0.0,True,1,1,Returning_Visitor,Mar,1,36,0,3,0,True
0.002380952,0.012980504,29.34770837,0.0,False,2,2,Returning_Visitor,Nov,1,166,3,2,1,True
0.0,0.016666667,0.0,0.0,False,1,1,Returning_Visitor,May,5,13,0,4,1,False
0.006060606,0.013333333,0.0,0.0,True,2,2,Returning_Visitor,Oct,3,28,0,2,6,False
0.0,0.009289617,0.0,0.0,False,2,2,New_Visitor,Nov,1,61,0,2,0,False
0.000595238,0.011252834,2.82745293,0.0,False,5,2,Returning_Visitor,Dec,1,54,0,1,9,False
0.0,0.0175,0.0,0.0,False,2,2,New_Visitor,Nov,9,4,2,2,4,False
0.2,0.2,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,1,0,1,0,False
0.05,0.1125,0.0,0.0,True,2,3,Returning_Visitor,Dec,1,8,0,2,0,False
0.0,0.0125,2.51591586,0.0,False,2,2,Returning_Visitor,Nov,7,73,0,11,6,True
0.012433862,0.023856765,0.0,0.6,False,2,3,Returning_Visitor,May,1,125,0,4,5,False
0.0,0.010784314,215.0094118,0.0,False,2,3,Returning_Visitor,May,4,32,0,2,2,True
0.0,0.016,0.0,0.0,False,2,2,Returning_Visitor,Sep,3,13,0,4,7,False
0.0375,0.054166667,0.0,0.0,False,2,3,Returning_Visitor,May,1,16,0,4,4,False
0.028571429,0.085714286,0.0,0.0,False,1,1,Returning_Visitor,Nov,4,3,0,8,1,False
0.006458333,0.021838687,0.0,0.0,True,2,3,Returning_Visitor,Nov,1,231,3,2,7,False
0.0,0.005263158,17.22281788,0.0,False,2,2,New_Visitor,Nov,1,37,0,2,1,True
0.0,0.006896552,84.87572674,0.0,False,5,2,New_Visitor,Nov,3,29,0,2,2,True
0.011898734,0.02841508,0.0,0.0,False,2,2,Returning_Visitor,Dec,3,78,1,10,1,False
0.024,0.050933333,0.0,0.0,False,1,1,Returning_Visitor,May,2,26,0,3,0,False
0.0,0.004444444,0.0,0.6,False,1,1,Returning_Visitor,May,1,10,1,2,6,False
0.00625,0.022916667,0.0,0.0,False,2,3,New_Visitor,Nov,1,12,2,8,1,False
0.0,0.011764706,0.0,0.0,False,2,2,Returning_Visitor,Mar,4,34,0,1,0,False
0.06,0.1,0.0,0.0,False,2,4,Returning_Visitor,Mar,1,10,0,3,0,False
0.014285714,0.047619048,0.0,0.0,False,2,2,Returning_Visitor,Mar,4,14,0,2,0,False
0.078947368,0.093859649,0.0,0.0,False,2,3,Returning_Visitor,May,6,17,0,3,2,False
0.0,0.016666667,0.0,0.0,True,2,3,Returning_Visitor,Mar,2,12,0,1,1,False
0.0,0.1,0.0,0.0,False,2,3,Returning_Visitor,May,1,3,0,3,0,False
0.0,0.025,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,8,0,10,0,False
0.004651163,0.014728682,0.0,0.0,False,6,2,Returning_Visitor,Nov,5,39,0,2,10,False
0.007692308,0.034615385,0.0,0.0,False,2,3,Returning_Visitor,Nov,1,13,0,8,0,True
0.004054054,0.013963964,12.30811748,0.0,False,2,3,Returning_Visitor,Nov,1,71,0,10,6,True
0.2,0.2,0.0,0.0,False,10,2,Returning_Visitor,May,5,1,0,1,0,False
0.0,0.044444444,0.0,0.0,False,5,1,New_Visitor,Nov,9,7,0,2,2,False
0.0,0.1,0.0,0.0,False,2,2,Returning_Visitor,Dec,4,2,0,2,0,False
0.0,0.033333333,0.0,0.0,False,1,1,New_Visitor,Dec,3,9,0,2,0,False
0.012,0.026,0.0,0.0,True,2,3,Returning_Visitor,Nov,1,46,2,13,2,False
0.0,0.018181818,0.0,0.0,False,2,2,New_Visitor,May,6,11,1,3,0,False
0.0,0.001904762,0.0,0.0,False,2,2,New_Visitor,May,8,14,2,2,1,False
0.028571429,0.057142857,0.0,0.0,False,2,2,Returning_Visitor,June,3,4,0,2,3,False
0.0,0.006666667,0.0,0.0,False,2,2,New_Visitor,Aug,1,9,0,5,4,True
0.005714286,0.016095238,0.0,0.0,False,4,2,Returning_Visitor,Sep,1,32,0,1,9,False
0.0,0.024242424,0.0,0.0,False,2,4,Returning_Visitor,Nov,1,31,2,2,1,False
0.004081633,0.020544218,6.02352321,0.0,False,1,1,Returning_Visitor,Dec,3,46,1,2,7,False
0.000854701,0.016544567,0.0,0.0,False,2,2,Returning_Visitor,Mar,3,38,2,2,0,False
0.0,0.017391304,41.64625944,0.0,False,2,2,Returning_Visitor,Dec,1,18,4,6,2,True
0.0,0.016666667,0.0,0.0,False,1,1,New_Visitor,Aug,1,2,0,5,1,True
0.016,0.02,0.0,0.0,True,2,2,Returning_Visitor,Nov,3,27,0,1,0,False
0.0,0.04,0.0,0.0,False,5,2,Returning_Visitor,Mar,1,5,0,1,0,False
0.0,0.011111111,0.0,0.0,False,2,2,Returning_Visitor,Mar,6,20,0,1,0,False
0.0,0.009183673,0.0,0.0,False,2,2,Returning_Visitor,Aug,1,14,0,5,2,False
0.0075,0.010666667,0.0,0.0,False,1,1,Returning_Visitor,May,2,20,0,2,2,False
0.0,0.029824561,0.0,0.0,True,1,1,Returning_Visitor,Nov,3,19,0,3,0,False
0.003076923,0.008735669,0.0,0.0,False,1,1,Returning_Visitor,May,6,129,0,2,8,False
0.2,0.2,0.0,0.0,False,2,3,Returning_Visitor,Mar,3,1,0,11,0,False
0.011111111,0.038888889,0.0,0.2,False,2,3,Returning_Visitor,May,3,18,0,13,0,False
0.053333333,0.093333333,0.0,0.0,False,2,3,Returning_Visitor,Sep,3,1,0,6,1,True
0.008196721,0.039726776,0.0,0.4,False,2,2,Returning_Visitor,May,6,62,0,4,0,False
0.0,0.004166667,19.47465798,0.0,False,1,4,New_Visitor,Nov,1,24,0,2,0,True
0.0,0.025,0.0,0.0,False,2,2,New_Visitor,Mar,5,7,0,2,3,False
0.05,0.075,0.0,1.0,True,1,1,Returning_Visitor,May,1,8,0,2,0,False
0.0,0.012631579,0.0,0.0,True,5,2,Returning_Visitor,June,2,7,4,2,9,False
0.019565217,0.038037998,0.0,0.0,False,2,3,Returning_Visitor,Nov,7,37,3,3,9,True
0.008408408,0.024055759,3.50497054,0.0,False,2,3,Returning_Visitor,Dec,2,101,1,10,16,False
0.021212121,0.046969697,0.0,0.0,True,2,3,Returning_Visitor,Jul,3,22,0,4,0,False
0.0,0.002159624,0.0,0.0,False,2,2,Returning_Visitor,Mar,8,66,1,1,5,False
0.0,0.022222222,0.0,0.0,False,2,2,Returning_Visitor,Nov,3,8,0,10,1,False
0.010526316,0.015789474,0.0,0.0,False,1,1,New_Visitor,Nov,6,20,0,3,4,False
0.015384615,0.046153846,0.0,0.0,False,2,2,Returning_Visitor,Nov,4,13,0,10,0,False
0.0,0.005128205,0.0,0.0,True,2,2,New_Visitor,Jul,8,24,1,2,1,False
0.0,0.013333333,0.0,0.0,False,2,2,Returning_Visitor,Oct,3,6,0,1,1,False
0.0,0.013347763,1.036090909,0.0,False,2,2,Returning_Visitor,May,1,61,2,4,2,False
0.010526316,0.015789474,0.0,0.0,False,2,3,Returning_Visitor,Nov,1,19,0,13,3,False
0.0,0.006020558,5.268190163,0.0,False,5,2,Returning_Visitor,Oct,4,221,0,2,13,False
0.040740741,0.067530864,0.0,0.0,False,2,3,Returning_Visitor,May,2,27,0,4,1,False
0.015384615,0.023076923,0.0,0.0,False,4,2,Returning_Visitor,May,3,13,0,1,0,False
0.066666667,0.133333333,0.0,0.0,False,2,2,Returning_Visitor,Nov,3,3,0,3,0,False
0.01,0.075,0.0,0.2,False,2,2,Returning_Visitor,May,6,20,0,1,0,False
0.0,0.0,0.0,0.0,False,2,2,Returning_Visitor,June,9,2,0,6,1,False
0.027777778,0.053439153,0.0,0.0,False,2,3,Returning_Visitor,Nov,3,7,0,2,2,False
0.022222222,0.041975309,0.0,0.0,False,2,2,Returning_Visitor,Mar,3,27,0,1,0,False
0.009677419,0.01662531,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,61,0,13,1,False
0.005263158,0.018891527,13.55041394,0.0,False,4,2,Returning_Visitor,Nov,4,57,0,2,5,True
0.03537037,0.05723545,0.0,0.0,False,1,1,Returning_Visitor,June,3,30,2,3,6,False
0.015384615,0.007692308,0.0,0.0,True,5,2,Returning_Visitor,May,3,15,0,6,0,False
0.0,0.04,0.0,0.0,False,2,2,Returning_Visitor,May,6,5,0,13,0,False
0.006666667,0.013333333,0.0,0.8,False,2,2,Returning_Visitor,May,5,29,1,5,0,False
0.0125,0.016071429,0.0,0.0,False,2,3,Returning_Visitor,Nov,7,16,0,10,0,False
0.033333333,0.059259259,0.0,0.0,False,2,3,Returning_Visitor,May,4,17,0,3,1,False
0.0,0.04,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,5,0,3,0,False
0.0,0.011904762,43.03066045,0.0,False,1,1,New_Visitor,Dec,3,15,0,2,1,True
0.013333333,0.023333333,0.0,1.0,True,2,3,Returning_Visitor,May,3,14,1,3,0,False
0.038888889,0.045198413,18.66333333,0.0,True,2,3,Returning_Visitor,May,4,16,0,4,1,False
0.0,0.011111111,28.69843548,0.0,True,1,1,New_Visitor,Oct,6,8,0,2,1,True
0.12,0.16,0.0,0.0,False,1,1,Returning_Visitor,Nov,1,5,0,3,0,False
0.010810811,0.017117117,0.0,0.0,False,2,2,Returning_Visitor,Nov,6,37,0,2,0,True
0.004761905,0.012698413,37.02263046,0.0,False,2,2,Returning_Visitor,Nov,3,18,0,3,5,True
0.0,0.017222222,0.0,0.0,False,2,2,New_Visitor,Dec,3,9,0,8,4,False
0.0,0.015873016,0.0,0.0,True,1,1,Returning_Visitor,Nov,4,27,0,8,2,False
0.0,0.024444444,0.0,0.0,False,4,2,Returning_Visitor,Dec,8,13,0,2,4,False
0.027642276,0.066547107,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,41,0,3,0,False
0.033333333,0.061111111,0.0,0.0,True,2,3,Returning_Visitor,Jul,3,3,0,3,2,True
0.0,0.008333333,0.0,0.0,False,1,1,Returning_Visitor,Nov,6,6,0,2,3,False
0.0,0.011111111,0.0,0.0,False,2,2,Returning_Visitor,Mar,2,27,0,1,3,False
0.009803094,0.01785746,0.0,0.0,False,2,3,Returning_Visitor,Aug,8,76,1,4,6,False
0.0,0.024444444,0.0,0.0,False,2,2,Returning_Visitor,Dec,1,45,1,2,3,False
0.02,0.04,0.0,0.0,False,8,1,Returning_Visitor,Dec,1,11,0,6,0,False
0.0,0.026666667,0.0,0.0,False,2,2,New_Visitor,Dec,1,11,4,2,2,False
0.0,0.007709751,0.0,0.0,False,2,3,Returning_Visitor,Mar,7,22,0,1,1,False
0.2,0.2,0.0,0.0,True,4,2,Returning_Visitor,Nov,1,1,0,10,0,False
0.012903226,0.023870968,0.0,0.0,False,2,3,Returning_Visitor,Dec,8,31,0,2,5,False
0.01875,0.020833333,0.0,0.0,False,2,3,Returning_Visitor,May,2,7,0,3,1,False
0.0,0.009064449,0.0,0.0,False,1,1,Returning_Visitor,Nov,4,39,0,3,0,False
0.0032,0.01918951,0.0,0.0,False,1,1,Returning_Visitor,May,5,52,0,1,3,False
0.0,0.022222222,45.12532172,0.0,True,1,1,Returning_Visitor,Nov,3,11,0,2,2,True
0.0,0.1,0.0,0.0,False,2,2,Returning_Visitor,Dec,1,2,0,3,0,False
0.0,0.029012346,14.11909834,0.0,False,4,2,Returning_Visitor,Dec,7,25,0,1,7,False
0.001449275,0.02037037,17.43149651,0.0,False,2,2,Returning_Visitor,Dec,3,65,0,2,8,False
0.038461538,0.084615385,0.0,0.0,False,2,3,Returning_Visitor,Nov,3,13,0,13,0,False
0.02,0.08,0.0,0.0,False,1,1,Returning_Visitor,May,1,10,0,3,0,False
0.02,0.04,0.0,0.6,False,2,2,Returning_Visitor,May,2,10,0,2,0,False
0.0,0.01,0.0,0.0,False,5,2,Returning_Visitor,May,2,10,0,2,0,False
0.025,0.033333333,0.0,0.0,False,2,3,Returning_Visitor,Jul,3,16,0,1,0,False
0.0,0.0,0.0,0.0,False,2,3,Returning_Visitor,Oct,1,3,0,20,4,False
0.002325581,0.024224806,19.73335395,0.0,True,1,2,Returning_Visitor,Nov,2,80,1,2,10,True
0.042857143,0.061904762,0.0,0.0,True,1,1,Returning_Visitor,May,1,6,0,3,5,False
0.0,0.021428571,0.0,0.0,False,1,1,Returning_Visitor,Dec,2,27,0,2,6,False
0.008695652,0.025120773,0.0,0.0,False,2,3,Returning_Visitor,Dec,1,21,1,2,2,False
0.0,0.04,0.0,0.0,False,2,2,New_Visitor,Nov,1,4,0,2,1,False
0.0,0.026666667,23.6393946,0.0,False,5,4,Returning_Visitor,Dec,1,12,0,1,6,True
8.08e-05,0.007018826,31.85608032,0.0,False,4,2,Returning_Visitor,Dec,3,157,4,2,6,True
0.0,0.1,0.0,0.8,False,5,2,Returning_Visitor,May,4,2,0,1,0,False
0.029901961,0.044501535,0.0,0.8,False,2,3,Returning_Visitor,May,1,103,0,13,0,False
0.011764706,0.026666667,52.70052142,0.0,False,2,3,Returning_Visitor,Mar,1,16,0,11,1,True
0.02962963,0.030864198,0.0,0.0,False,1,1,Returning_Visitor,Jul,3,21,5,1,3,False
0.083333333,0.123412698,0.0,0.4,False,2,2,Returning_Visitor,May,1,12,0,6,0,False
0.2,0.2,0.0,0.0,False,2,2,Returning_Visitor,May,5,2,0,13,0,False
0.0,0.019583333,5.698585477,0.0,False,2,2,Returning_Visitor,Nov,1,64,0,2,1,False
0.005128205,0.013043478,0.0,0.0,True,4,2,Returning_Visitor,Mar,1,37,0,3,9,False
0.2,0.2,0.0,0.0,True,2,3,Returning_Visitor,Nov,9,1,0,13,0,False
0.0,0.05,0.0,0.0,False,1,1,Returning_Visitor,Mar,1,12,1,2,0,False
0.015789474,0.018421053,73.98253901,0.0,False,2,1,Returning_Visitor,Dec,1,20,0,1,0,True
0.0,0.05,0.0,0.0,False,5,2,Returning_Visitor,Nov,3,4,0,1,0,False
0.0,0.007142857,38.06520001,0.0,False,2,2,New_Visitor,Aug,1,14,0,5,1,True
0.1,0.122222222,0.0,0.0,False,2,3,Returning_Visitor,Mar,1,3,0,1,0,False
0.004210526,0.036090226,0.0,0.0,False,2,2,Returning_Visitor,Nov,4,19,0,13,0,False
0.0,0.009375,9.7455,0.0,False,4,2,Returning_Visitor,May,1,31,0,4,4,True
0.2,0.2,0.0,0.0,False,4,2,Returning_Visitor,Nov,4,1,0,1,0,False
0.023529412,0.049509804,0.0,0.0,False,2,3,Returning_Visitor,Mar,1,17,0,1,0,False
0.005555556,0.029365079,0.0,0.0,False,2,3,Returning_Visitor,Nov,8,15,0,1,4,False
0.0,0.003333333,0.0,0.0,True,2,2,New_Visitor,Mar,1,29,0,2,6,False
0.0,0.013730159,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,84,0,3,0,True
0.0,0.009259259,0.0,0.0,False,2,1,Returning_Visitor,Nov,6,38,0,2,0,False
0.0,0.022857143,0.0,0.0,False,2,2,Returning_Visitor,Sep,5,24,0,2,8,False
0.0,0.1,0.0,0.0,False,2,2,Returning_Visitor,May,1,2,0,3,0,False
0.0,0.014814815,0.0,0.0,False,2,2,Returning_Visitor,Dec,3,37,0,2,0,False
0.066666667,0.1,0.0,0.0,False,2,3,Returning_Visitor,Nov,1,6,0,2,1,True
0.006451613,0.018709677,8.772473118,0.0,True,2,2,Returning_Visitor,Mar,3,29,1,2,1,True
0.0,0.003921569,0.0,0.0,False,2,2,Returning_Visitor,Oct,1,13,0,2,4,False
0.0,0.004545455,16.53909091,0.0,True,2,2,New_Visitor,May,4,21,1,2,4,False
0.0,0.0375,0.0,0.0,False,1,1,Returning_Visitor,Nov,1,8,0,3,0,False
0.0,0.1,0.0,0.0,False,4,2,Returning_Visitor,Nov,1,2,0,1,0,False
0.010526316,0.052631579,0.0,0.0,False,5,2,Returning_Visitor,Dec,4,15,0,2,4,False
0.001111111,0.047074074,10.64805714,0.0,False,1,4,Returning_Visitor,May,1,23,5,4,3,True
0.027526132,0.048583043,0.0,0.0,False,1,1,Returning_Visitor,June,7,41,0,3,0,False
0.0,0.2,0.0,0.0,False,2,3,Returning_Visitor,Dec,4,1,0,1,0,False
0.2,0.2,0.0,0.0,False,2,3,Returning_Visitor,May,5,5,0,6,0,False
0.0,0.016666667,0.0,0.0,False,1,1,New_Visitor,Nov,8,4,0,2,0,True
0.2,0.2,0.0,0.0,False,1,1,Returning_Visitor,Aug,3,2,0,1,0,False
0.013333333,0.046666667,0.0,0.0,False,2,2,Returning_Visitor,June,1,15,0,2,0,False
0.002892562,0.007295031,2.767055125,0.0,True,1,1,Returning_Visitor,Aug,1,117,0,4,9,False
0.003846154,0.014903846,10.60089168,0.0,False,2,2,Returning_Visitor,Mar,3,48,2,1,6,True
0.0,0.066666667,0.0,0.6,False,1,1,Returning_Visitor,Feb,3,3,0,2,0,False
0.035714286,0.067857143,0.0,0.0,False,2,2,Returning_Visitor,Dec,4,28,0,1,0,False
0.2,0.2,0.0,0.0,True,2,2,Returning_Visitor,Mar,3,2,0,3,0,False
0.005,0.0175,23.4154,0.0,False,2,2,Returning_Visitor,May,3,57,0,6,8,False
0.022222222,0.008888889,0.0,0.0,False,1,1,Returning_Visitor,May,4,11,0,3,1,False
0.023333333,0.057,30.68883081,0.0,False,2,2,Returning_Visitor,Dec,5,17,0,1,4,False
0.06,0.085,0.0,0.0,True,2,3,Returning_Visitor,Nov,4,10,0,13,0,False
0.014814815,0.033227513,0.0,0.6,False,10,2,Returning_Visitor,May,3,27,0,3,0,False
0.021621622,0.040540541,0.0,0.0,False,2,2,Returning_Visitor,June,1,33,0,3,7,False
0.0,0.02,0.0,0.0,True,4,2,New_Visitor,Nov,1,17,0,8,3,True
0.01,0.031666667,0.0,0.0,False,2,3,Returning_Visitor,Jul,8,20,0,4,0,False
0.0,0.02,0.0,0.0,False,2,2,Returning_Visitor,May,2,5,0,2,0,False
