Var6,Var13,Var21,Var22,Var24,Var25,Var28,Var35,Var38,Var57,Var65,Var73,Var74,Var76,Var78,Var81,Var83,Var85,Var109,Var112,Var113,Var119,Var123,Var125,Var126,Var132,Var133,Var134,Var140,Var144,Var149,Var153,Var160,Var163,Var194,Var196,Var201,Var203,Var205,Var207,Var208,Var210,Var211,Var218,Var221,Var223,Var225,Var227,Var229,label
1743.0,0.0,1464.0,1830.0,16.0,576.0,327.2,0.0,5707128.0,4.558641,9.0,28.0,0.0,1432512.0,0.0,24760.17,170.0,56.0,104.0,144.0,357170.4,7805.0,630.0,0.0,-20.0,0.0,3561720.0,189022.0,0.0,9.0,29036.0,8627120.0,218.0,216420.0,3,0,2,0,1,10,0,5,1,1,4,0,3,2,4,0
1316.0,1004.0,244.0,305.0,4.0,104.0,286.96,0.0,6351720.0,1.495834,36.0,66.0,497.0,945816.0,0.0,118298.1,40.0,6.0,72.0,48.0,604964.0,845.0,84.0,13905.0,-28.0,0.0,3024515.0,229642.0,1090.0,18.0,32767.0,10139360.0,34.0,142068.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,0
266.0,0.0,400.0,500.0,8.0,240.0,313.2,0.0,3832854.0,6.008118,9.0,18.0,0.0,1971136.0,0.0,71624.7,25.0,30.0,136.0,48.0,1141388.0,1060.0,84.0,0.0,-8.0,0.0,4304190.0,297210.0,0.0,9.0,74613.0,8440360.0,60.0,251268.0,3,0,2,0,0,10,0,5,1,0,4,4,3,2,4,0
9177.0,312.0,152.0,190.0,2.0,48.0,407.04,0.0,6823620.0,0.59624,9.0,78.0,28.0,1490864.0,0.0,15379.83,30.0,0.0,32.0,40.0,234709.6,575.0,102.0,2718.0,10.0,0.0,1507505.0,1036800.0,5.0,27.0,604800.0,10647720.0,8.0,0.0,3,0,2,0,1,10,0,5,0,1,4,3,0,2,0,0
336.0,2336.0,132.0,165.0,2.0,64.0,186.64,0.0,13488.0,2.554796,9.0,68.0,0.0,96744.0,0.0,6537.81,0.0,8.0,40.0,40.0,-11106.44,420.0,12.0,4554.0,4.0,0.0,356535.0,38724.0,140.0,18.0,43372.0,490836.0,28.0,106194.0,3,0,2,0,1,5,0,5,0,1,3,0,3,4,4,0
1799.0,0.0,212.0,265.0,0.0,56.0,166.56,0.0,4906308.0,4.535783,9.0,34.0,0.0,1636088.0,0.0,71734.8,35.0,4.0,48.0,56.0,120942.0,1280.0,90.0,3609.0,-30.0,0.0,4761470.0,335480.0,0.0,0.0,0.0,10545760.0,30.0,697398.0,3,0,2,0,0,5,0,5,0,1,3,0,3,4,4,1
1337.0,960.0,172.0,215.0,6.0,160.0,200.0,0.0,0.0,2.237983,63.0,38.0,63.0,1962272.0,0.0,43720.8,0.0,8.0,64.0,72.0,-93237.6,735.0,0.0,2502.0,-30.0,0.0,957105.0,606842.0,2735.0,0.0,545685.0,3171900.0,20.0,317094.0,3,0,2,2,0,10,1,5,0,1,4,0,3,2,4,1
637.0,0.0,148.0,185.0,2.0,56.0,362.48,0.0,4425018.0,1.243324,9.0,28.0,0.0,1923776.0,0.0,184352.7,5.0,10.0,32.0,48.0,137068.0,570.0,54.0,0.0,-28.0,0.0,3574370.0,1045018.0,0.0,18.0,604800.0,10721200.0,18.0,2442696.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,0
889.0,224.0,20.0,25.0,4.0,0.0,186.64,0.0,7439340.0,5.308054,9.0,106.0,0.0,0.0,0.0,230459.1,0.0,4.0,16.0,0.0,-54245.6,335.0,18.0,84717.0,-30.0,0.0,0.0,0.0,310.0,18.0,8116290.0,9597400.0,0.0,6956820.0,1,0,1,0,1,10,0,5,0,0,4,1,1,2,0,1
798.0,1572.0,684.0,855.0,30.0,432.0,300.32,0.0,32670.0,1.250587,9.0,98.0,217.0,216240.0,0.0,10018.14,15.0,32.0,184.0,192.0,-14124.0,1795.0,12.0,12447.0,-30.0,0.0,647730.0,185256.0,505.0,27.0,42476.0,1235484.0,144.0,215400.0,3,0,2,0,1,10,0,5,0,0,4,0,0,2,1,1
3164.0,1060.0,596.0,745.0,16.0,328.0,166.56,0.0,12978.0,3.29545,36.0,42.0,140.0,1454448.0,0.0,27993.93,0.0,32.0,144.0,304.0,198042.8,2390.0,6.0,5130.0,-30.0,0.0,3483130.0,526956.0,555.0,9.0,568960.0,5227760.0,106.0,977226.0,3,0,2,0,1,7,0,5,0,1,0,0,3,0,4,1
1162.0,2116.0,132.0,165.0,0.0,8.0,186.64,0.0,1797198.0,4.874386,18.0,44.0,35.0,4147200.0,0.0,83551.2,10.0,0.0,32.0,48.0,66794.0,495.0,36.0,15390.0,-30.0,0.0,7776000.0,92106.0,1500.0,18.0,0.0,10367960.0,36.0,0.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,1
952.0,436.0,36.0,45.0,0.0,24.0,254.56,0.0,1516158.0,2.502884,9.0,38.0,119.0,0.0,0.0,71538.0,5.0,2.0,0.0,0.0,-17215.44,300.0,6.0,55575.0,-30.0,0.0,5209100.0,1322204.0,10025.0,18.0,0.0,10032640.0,6.0,1049490.0,3,0,2,0,0,5,0,5,1,1,0,0,3,0,4,0
1022.0,44.0,236.0,295.0,2.0,120.0,166.56,0.0,7944.0,5.360393,9.0,58.0,56.0,120376.0,0.0,3156.09,0.0,10.0,32.0,80.0,-930772.0,465.0,6.0,71991.0,-22.0,0.0,168800.0,22054.0,2030.0,0.0,714.0,257720.0,56.0,19632.0,3,0,2,0,1,5,0,5,1,1,3,0,0,4,0,0
364.0,320.0,84.0,105.0,0.0,56.0,200.0,0.0,2073606.0,6.995728,9.0,114.0,28.0,238608.0,0.0,61524.9,10.0,0.0,0.0,40.0,83196.4,380.0,24.0,67365.0,-30.0,0.0,898955.0,1209600.0,385.0,9.0,0.0,5331280.0,6.0,0.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,1,1
518.0,0.0,148.0,185.0,0.0,16.0,186.64,0.0,11628000.0,5.836146,9.0,24.0,0.0,0.0,0.0,176774.4,30.0,0.0,24.0,0.0,132492.0,630.0,138.0,0.0,-30.0,0.0,460545.0,48058.0,0.0,9.0,0.0,10290120.0,12.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
42.0,0.0,104.0,130.0,0.0,16.0,261.28,0.0,1515546.0,5.180304,9.0,14.0,0.0,10854080.0,0.0,50256.9,10.0,0.0,8.0,24.0,239043.6,690.0,6.0,0.0,4.0,0.0,86590.0,1031558.0,0.0,0.0,0.0,9044040.0,36.0,0.0,3,0,2,0,0,10,0,5,0,0,4,4,3,2,4,0
280.0,0.0,28.0,35.0,4.0,8.0,66.88,0.0,0.0,3.762871,9.0,86.0,0.0,69304.0,0.0,8817.12,0.0,0.0,16.0,32.0,-1726340.0,85.0,0.0,2052.0,-20.0,0.0,26565.0,6412.0,0.0,27.0,16121.0,68728.0,4.0,0.0,2,0,1,0,1,5,0,5,1,0,3,4,1,4,1,0
1722.0,316.0,276.0,345.0,0.0,160.0,273.84,0.0,379536.0,0.326426,9.0,58.0,42.0,1081584.0,0.0,12704.88,5.0,10.0,32.0,32.0,-485776.0,1070.0,78.0,12879.0,34.0,0.0,3233745.0,1185610.0,8490.0,18.0,0.0,5851200.0,52.0,145854.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,0
1057.0,0.0,260.0,325.0,10.0,80.0,166.56,0.0,848568.0,5.761589,18.0,40.0,0.0,1787424.0,0.0,28071.51,15.0,10.0,96.0,144.0,-476956.0,1400.0,18.0,1593.0,14.0,0.0,1109910.0,342050.0,0.0,0.0,598381.0,3487156.0,52.0,284070.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,0
1113.0,6780.0,356.0,445.0,8.0,104.0,233.36,10.0,4321044.0,3.905576,18.0,106.0,98.0,2510728.0,0.0,123531.6,35.0,14.0,80.0,112.0,-123002.4,1255.0,90.0,40014.0,-26.0,16.0,4762935.0,168748.0,1255.0,27.0,112315.0,10149520.0,66.0,396612.0,1,0,1,0,1,10,0,5,0,0,4,3,2,2,0,0
693.0,228.0,652.0,815.0,30.0,248.0,183.28,0.0,4797930.0,0.058535,9.0,120.0,0.0,1586480.0,6.0,30406.2,55.0,20.0,216.0,160.0,2118528.0,1145.0,198.0,711.0,4.0,24.0,3846955.0,460370.0,480.0,9.0,566783.0,10059320.0,116.0,623754.0,3,0,2,2,1,9,1,5,0,0,6,0,3,1,1,1
1680.0,1984.0,128.0,160.0,2.0,8.0,436.0,0.0,0.0,5.106387,9.0,158.0,49.0,5148832.0,0.0,59558.1,5.0,2.0,40.0,88.0,-141517.2,525.0,0.0,164250.0,52.0,0.0,7580550.0,58224.0,550.0,18.0,604772.0,9228760.0,36.0,191790.0,3,0,2,0,1,10,0,3,0,1,4,0,3,2,0,0
1008.0,48.0,168.0,210.0,0.0,80.0,258.32,0.0,1412910.0,0.00235,9.0,136.0,42.0,2568312.0,0.0,34658.1,30.0,4.0,48.0,40.0,114810.0,705.0,48.0,19026.0,4.0,0.0,2926275.0,1882734.0,110.0,45.0,0.0,10054240.0,22.0,876108.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,0
623.0,2624.0,264.0,330.0,2.0,64.0,133.12,0.0,7662.0,0.639821,9.0,130.0,49.0,77896.0,0.0,12963.81,5.0,10.0,48.0,64.0,193891.2,1165.0,12.0,4176.0,32.0,0.0,3711460.0,410768.0,2545.0,18.0,108220.0,4032080.0,84.0,293526.0,3,0,2,0,1,9,0,5,0,1,6,3,0,1,1,0
1414.0,2228.0,148.0,185.0,0.0,32.0,289.04,0.0,3693354.0,1.234993,9.0,82.0,91.0,3168120.0,0.0,109313.7,30.0,4.0,40.0,40.0,90653.2,740.0,48.0,30087.0,8.0,0.0,4541270.0,619974.0,2230.0,27.0,0.0,10703920.0,24.0,477468.0,3,0,2,0,1,8,0,5,0,0,6,0,0,1,1,0
777.0,3992.0,120.0,150.0,0.0,0.0,133.12,0.0,0.0,1.473189,18.0,218.0,70.0,4838400.0,0.0,233976.3,0.0,2.0,24.0,56.0,75090.0,485.0,0.0,95364.0,64.0,0.0,9504000.0,0.0,245.0,27.0,0.0,10023800.0,44.0,2106.0,1,0,1,0,1,4,0,5,0,0,4,3,1,3,0,0
112.0,180.0,116.0,145.0,0.0,0.0,166.56,0.0,0.0,2.075198,9.0,38.0,0.0,0.0,0.0,53627.4,0.0,0.0,0.0,0.0,-48298.0,395.0,0.0,2817.0,14.0,0.0,2645570.0,0.0,445.0,0.0,0.0,2116456.0,58.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
1001.0,540.0,268.0,335.0,6.0,200.0,166.56,5.0,38802.0,1.155736,9.0,114.0,140.0,176952.0,0.0,4188.99,5.0,8.0,112.0,112.0,29305.44,740.0,36.0,57555.0,4.0,8.0,90870.0,55598.0,3415.0,27.0,29505.0,341220.0,34.0,46776.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,1
1036.0,2092.0,208.0,260.0,10.0,128.0,133.12,0.0,1596.0,5.139927,27.0,48.0,602.0,2730328.0,0.0,103754.7,0.0,4.0,64.0,96.0,-57397.2,750.0,6.0,9306.0,-30.0,0.0,1662480.0,488978.0,1285.0,9.0,685321.0,3785272.0,42.0,166656.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,0,1
5544.0,2168.0,544.0,680.0,30.0,536.0,186.56,0.0,0.0,2.797479,9.0,82.0,42.0,259584.0,0.0,1806.948,5.0,40.0,240.0,240.0,-1259200.0,1755.0,0.0,199863.0,-16.0,0.0,58305.0,142446.0,24440.0,9.0,104013.0,509008.0,36.0,67914.0,1,0,1,0,1,4,0,5,1,0,5,0,1,3,1,0
7.0,0.0,36.0,45.0,0.0,8.0,172.08,0.0,18558.0,3.909635,9.0,12.0,0.0,4264.0,0.0,125355.3,0.0,0.0,0.0,8.0,-781788.0,45.0,42.0,0.0,4.0,8.0,0.0,744880.0,0.0,0.0,0.0,1504264.0,0.0,0.0,3,0,2,0,1,7,0,5,0,1,0,0,3,0,4,0
336.0,0.0,32.0,40.0,0.0,8.0,260.64,0.0,8143620.0,0.1442,9.0,22.0,0.0,4769288.0,0.0,260436.0,0.0,0.0,0.0,16.0,-39581.56,345.0,18.0,0.0,-2.0,0.0,2467905.0,479252.0,0.0,9.0,0.0,10746520.0,4.0,0.0,3,0,2,0,1,10,0,5,1,0,4,4,3,2,4,0
2261.0,272.0,328.0,410.0,10.0,376.0,166.56,0.0,0.0,0.687246,27.0,110.0,28.0,118904.0,0.0,4744.02,0.0,28.0,72.0,56.0,18866.16,1090.0,0.0,2745.0,-30.0,0.0,116710.0,179952.0,325.0,27.0,85330.0,617364.0,28.0,156960.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,4,1
2128.0,4212.0,432.0,540.0,2.0,72.0,300.32,0.0,8016.0,6.415509,9.0,114.0,7.0,150656.0,0.0,3729.27,0.0,0.0,48.0,176.0,27909.28,1480.0,12.0,2325267.0,44.0,0.0,377870.0,18220.0,5635.0,18.0,7035.0,419408.0,150.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,0
336.0,0.0,500.0,625.0,14.0,296.0,166.56,0.0,112176.0,3.505875,9.0,14.0,0.0,991480.0,0.0,9387.96,5.0,12.0,176.0,304.0,-173820.8,720.0,18.0,0.0,4.0,0.0,782205.0,147600.0,0.0,0.0,215670.0,1759768.0,80.0,184176.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,0
266.0,0.0,96.0,120.0,2.0,48.0,186.64,0.0,319884.0,0.185003,9.0,18.0,0.0,455928.0,0.0,46952.1,15.0,4.0,48.0,16.0,-1227356.0,495.0,24.0,0.0,4.0,0.0,1290705.0,47578.0,0.0,9.0,12222.0,2760248.0,14.0,24096.0,3,0,2,0,2,5,0,5,0,1,3,4,3,0,4,1
686.0,0.0,344.0,430.0,12.0,48.0,96.88,0.0,0.0,1.630848,18.0,22.0,0.0,224728.0,0.0,4374.12,0.0,8.0,80.0,280.0,-1842892.0,795.0,0.0,0.0,4.0,0.0,266715.0,16538.0,0.0,0.0,80024.0,376140.0,82.0,25992.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
1918.0,68.0,96.0,120.0,0.0,32.0,200.0,0.0,6739200.0,6.875027,27.0,42.0,0.0,0.0,0.0,95210.09,25.0,4.0,16.0,0.0,6592.0,675.0,78.0,90.0,-30.0,0.0,0.0,603648.0,75.0,9.0,0.0,8049960.0,0.0,1036800.0,3,0,2,0,1,10,0,5,1,1,4,4,3,2,4,1
665.0,556.0,124.0,155.0,2.0,88.0,121.44,0.0,34536.0,5.760094,9.0,50.0,35.0,6896.0,9.0,3036.72,15.0,12.0,32.0,8.0,-11886.0,490.0,42.0,777951.0,0.0,24.0,31955.0,8162.0,1650.0,18.0,7364.0,103108.0,6.0,31530.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,4,0
875.0,2748.0,200.0,250.0,6.0,160.0,291.2,0.0,172944.0,6.309977,9.0,104.0,189.0,313008.0,6.0,15797.13,5.0,6.0,168.0,144.0,-74944.0,555.0,36.0,23238.0,56.0,24.0,89470.0,423578.0,415.0,9.0,136843.0,1375932.0,4.0,232020.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,0,0
1302.0,12.0,128.0,160.0,0.0,8.0,253.52,0.0,10886400.0,3.48323,18.0,132.0,0.0,0.0,0.0,73458.59,45.0,0.0,32.0,0.0,1594208.0,565.0,126.0,1422.0,-30.0,0.0,432000.0,34864.0,10.0,18.0,0.0,10783320.0,2.0,0.0,1,0,1,0,0,4,0,5,0,0,4,3,1,3,0,1
602.0,188.0,92.0,115.0,0.0,40.0,334.32,10.0,1415970.0,1.941465,9.0,34.0,49.0,1791720.0,0.0,97057.5,10.0,2.0,24.0,24.0,164596.0,395.0,24.0,2808.0,-18.0,16.0,2670040.0,193436.0,805.0,9.0,0.0,4937760.0,16.0,136608.0,3,0,2,0,0,10,0,5,1,1,4,0,3,2,4,0
672.0,840.0,132.0,165.0,0.0,40.0,291.2,0.0,4276908.0,1.358684,9.0,30.0,560.0,1436512.0,0.0,224164.5,20.0,10.0,48.0,32.0,306174.4,520.0,54.0,1557.0,-28.0,0.0,1994870.0,792020.0,650.0,9.0,0.0,9600760.0,12.0,2376060.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,0
133.0,0.0,140.0,175.0,2.0,72.0,291.92,0.0,7570440.0,6.308481,9.0,16.0,0.0,314232.0,0.0,199779.9,20.0,2.0,32.0,24.0,285306.4,350.0,90.0,0.0,4.0,0.0,290940.0,1549824.0,0.0,0.0,1050.0,10126360.0,6.0,518400.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,0
371.0,944.0,156.0,195.0,0.0,160.0,166.56,0.0,0.0,2.584277,9.0,128.0,49.0,51400.0,0.0,3578.1,0.0,0.0,8.0,56.0,7062.84,550.0,0.0,378234.0,-30.0,0.0,113400.0,78758.0,1460.0,9.0,0.0,273936.0,24.0,0.0,1,0,1,0,0,4,0,5,0,1,6,0,2,3,0,1
882.0,3288.0,228.0,285.0,0.0,64.0,216.72,0.0,3667458.0,5.815424,108.0,200.0,756.0,2583824.0,0.0,195344.4,35.0,4.0,40.0,64.0,154640.8,550.0,72.0,2997.0,-30.0,0.0,5847800.0,506942.0,5890.0,45.0,0.0,10759400.0,40.0,402786.0,3,0,2,0,1,4,0,5,0,1,1,3,0,3,0,1
378.0,216.0,128.0,160.0,0.0,0.0,186.64,0.0,11402340.0,3.469131,18.0,30.0,35.0,0.0,0.0,213966.3,45.0,0.0,32.0,0.0,151256.8,260.0,132.0,15183.0,6.0,0.0,47330.0,0.0,185.0,27.0,0.0,10749840.0,2.0,0.0,3,0,2,0,2,10,0,5,0,2,4,0,3,2,4,1
196.0,2948.0,20.0,25.0,0.0,8.0,107.28,0.0,475212.0,6.35313,18.0,62.0,329.0,0.0,21.0,5869.02,0.0,0.0,0.0,0.0,-800700.0,35.0,6.0,74745.0,-30.0,72.0,16465.0,780.0,3080.0,0.0,0.0,331540.0,6.0,0.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,0,1
1617.0,224.0,332.0,415.0,4.0,136.0,166.56,0.0,304254.0,0.295663,9.0,40.0,0.0,101768.0,0.0,5834.28,10.0,14.0,48.0,56.0,36215.72,1155.0,90.0,62307.0,4.0,0.0,248130.0,123742.0,580.0,27.0,27167.0,790824.0,70.0,97338.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,0
175.0,0.0,48.0,60.0,0.0,24.0,66.88,0.0,654.0,2.18714,9.0,18.0,0.0,6312.0,0.0,832.8,0.0,0.0,16.0,32.0,-91907.6,130.0,12.0,0.0,-32.0,0.0,4170.0,520.0,0.0,0.0,0.0,7968.0,6.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
735.0,4284.0,132.0,165.0,0.0,16.0,230.08,0.0,6133320.0,4.112369,9.0,174.0,294.0,1441240.0,0.0,226610.7,25.0,0.0,32.0,24.0,137447.2,510.0,78.0,21717.0,14.0,0.0,4035875.0,316594.0,230.0,18.0,0.0,10399400.0,20.0,0.0,1,0,1,2,1,4,1,5,0,0,4,0,1,3,4,0
427.0,88.0,72.0,90.0,8.0,8.0,133.12,0.0,0.0,6.602649,9.0,132.0,14.0,78104.0,0.0,2855.304,0.0,0.0,40.0,56.0,-10993.44,245.0,0.0,34902.0,32.0,0.0,33400.0,380.0,975.0,9.0,17486.0,66532.0,20.0,0.0,3,0,2,0,1,9,0,5,0,1,6,0,0,1,1,1
56.0,0.0,100.0,125.0,0.0,32.0,278.4,0.0,2441508.0,6.443068,18.0,14.0,0.0,4953984.0,0.0,303306.0,10.0,0.0,16.0,24.0,22068.72,165.0,18.0,0.0,4.0,0.0,3275790.0,253678.0,0.0,0.0,0.0,9926120.0,26.0,0.0,3,0,2,0,1,10,0,5,0,0,4,4,3,2,4,0
938.0,1432.0,152.0,190.0,6.0,0.0,253.52,0.0,7953660.0,0.912198,9.0,42.0,63.0,2729784.0,0.0,197574.6,30.0,4.0,64.0,48.0,126469.6,580.0,96.0,5517.0,16.0,0.0,2840045.0,0.0,5490.0,9.0,140952.0,10639760.0,16.0,38892.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
1043.0,2052.0,124.0,155.0,0.0,0.0,200.0,0.0,0.0,1.320658,9.0,94.0,77.0,378672.0,0.0,15710.07,0.0,8.0,64.0,104.0,61030.4,370.0,0.0,76248.0,44.0,0.0,51200.0,0.0,4585.0,18.0,0.0,569424.0,28.0,508692.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,0
763.0,2692.0,124.0,155.0,0.0,32.0,220.08,0.0,7755480.0,5.601154,36.0,160.0,63.0,1688.0,0.0,187170.0,35.0,4.0,32.0,8.0,-113230.0,530.0,96.0,50274.0,-30.0,0.0,181805.0,363508.0,0.0,18.0,0.0,8594360.0,2.0,954732.0,1,0,1,0,0,4,0,5,0,1,6,1,1,3,4,1
10829.0,200.0,564.0,705.0,8.0,376.0,220.08,0.0,4739460.0,5.910916,18.0,118.0,14.0,1482680.0,0.0,4319.79,25.0,20.0,56.0,80.0,-49087.6,1630.0,150.0,42939.0,-30.0,0.0,4608455.0,389092.0,150.0,18.0,377776.0,10237840.0,88.0,701718.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,1
2100.0,2508.0,884.0,1105.0,4.0,40.0,166.56,0.0,5080890.0,3.814997,9.0,92.0,21.0,2480688.0,0.0,37354.8,20.0,2.0,56.0,48.0,194440.4,4650.0,78.0,12897.0,-30.0,0.0,4198165.0,593462.0,2280.0,27.0,610911.0,10623320.0,384.0,201900.0,3,0,2,0,0,4,0,5,0,1,4,0,0,3,4,1
252.0,484.0,180.0,225.0,4.0,128.0,166.56,0.0,3744.0,3.914334,9.0,82.0,0.0,226328.0,0.0,11271.66,0.0,6.0,40.0,64.0,-65838.4,425.0,6.0,43902.0,20.0,0.0,244215.0,150664.0,465.0,18.0,138670.0,630792.0,34.0,27648.0,1,0,1,0,2,5,0,5,0,0,3,0,1,4,1,0
2583.0,816.0,336.0,420.0,12.0,168.0,211.36,0.0,0.0,0.023499,9.0,76.0,0.0,519032.0,0.0,10611.12,0.0,8.0,104.0,136.0,-21170.56,1370.0,0.0,1800.0,28.0,0.0,678900.0,136038.0,985.0,0.0,312984.0,1111780.0,84.0,55602.0,3,0,2,0,3,10,0,5,0,1,4,0,0,2,0,1
840.0,28.0,128.0,160.0,0.0,8.0,223.44,0.0,5184000.0,6.994659,9.0,36.0,0.0,2764800.0,0.0,207351.3,25.0,0.0,32.0,32.0,181426.4,545.0,60.0,33930.0,-30.0,0.0,5184000.0,19526.0,295.0,9.0,0.0,10752640.0,24.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
238.0,2108.0,52.0,65.0,0.0,16.0,186.64,0.0,583044.0,1.678274,18.0,128.0,119.0,0.0,0.0,195792.0,15.0,2.0,24.0,0.0,-111162.0,520.0,12.0,26991.0,4.0,0.0,3318145.0,1986452.0,1760.0,18.0,0.0,10242080.0,10.0,259692.0,3,0,2,0,1,4,0,5,0,1,6,4,3,3,4,0
91.0,0.0,104.0,130.0,2.0,40.0,253.52,0.0,2276508.0,1.18479,18.0,16.0,0.0,1061648.0,0.0,163689.6,5.0,0.0,32.0,40.0,-698028.0,290.0,30.0,0.0,-30.0,0.0,1053320.0,363838.0,0.0,0.0,18543.0,3964428.0,20.0,0.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
147.0,0.0,124.0,155.0,6.0,128.0,253.52,0.0,0.0,5.1536,9.0,16.0,0.0,650656.0,0.0,17405.25,0.0,10.0,48.0,40.0,52874.4,340.0,0.0,0.0,4.0,0.0,72935.0,68518.0,0.0,9.0,58324.0,673772.0,10.0,229590.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
798.0,1548.0,140.0,175.0,4.0,32.0,220.08,0.0,1987602.0,1.256996,9.0,34.0,0.0,4838400.0,0.0,212586.6,5.0,2.0,32.0,56.0,140202.4,565.0,36.0,29403.0,4.0,0.0,6244100.0,552960.0,10.0,9.0,1209600.0,10427320.0,32.0,354396.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,0
1729.0,5024.0,176.0,220.0,2.0,32.0,220.08,0.0,9546480.0,3.68746,45.0,180.0,539.0,0.0,0.0,100616.4,45.0,2.0,40.0,0.0,157647.6,735.0,114.0,16479.0,-30.0,0.0,1222980.0,57878.0,2580.0,27.0,29204.0,10467120.0,22.0,25032.0,1,0,1,0,1,4,0,5,0,1,2,3,2,3,0,1
847.0,2280.0,140.0,175.0,0.0,16.0,300.32,0.0,10167600.0,2.413373,45.0,58.0,133.0,0.0,0.0,200267.7,50.0,0.0,32.0,0.0,-188352.4,620.0,120.0,57573.0,-30.0,0.0,638350.0,5964.0,1340.0,9.0,0.0,10684120.0,6.0,0.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,1,1
2177.0,832.0,368.0,460.0,10.0,80.0,166.56,0.0,482790.0,3.922452,18.0,138.0,35.0,851312.0,0.0,11710.95,35.0,8.0,128.0,144.0,-1462944.0,1480.0,132.0,783.0,-22.0,0.0,894500.0,109544.0,125.0,18.0,179781.0,1848712.0,62.0,156972.0,3,3,2,2,1,10,1,5,1,1,4,0,0,2,1,1
1890.0,3040.0,264.0,330.0,0.0,56.0,200.0,10.0,6268800.0,5.459944,27.0,224.0,210.0,1458312.0,0.0,74903.09,60.0,6.0,104.0,80.0,88526.4,1175.0,108.0,27936.0,-30.0,16.0,2572290.0,690160.0,950.0,27.0,0.0,10330960.0,32.0,1246404.0,1,0,1,0,1,4,0,2,0,0,4,3,1,3,4,1
777.0,152.0,156.0,195.0,2.0,16.0,220.08,0.0,2868882.0,4.301432,9.0,34.0,0.0,3089928.0,0.0,192506.7,20.0,6.0,56.0,40.0,92776.8,535.0,48.0,486.0,-22.0,0.0,6529550.0,122206.0,675.0,9.0,158452.0,10363960.0,34.0,136824.0,3,0,2,1,2,10,0,5,1,0,4,0,3,2,4,0
2639.0,2404.0,388.0,485.0,10.0,40.0,89.28,5.0,4511118.0,4.809015,9.0,82.0,77.0,1490280.0,0.0,71301.3,60.0,34.0,168.0,160.0,257232.4,1665.0,102.0,5571.0,-20.0,8.0,3717730.0,565044.0,1955.0,18.0,627914.0,10147160.0,52.0,263958.0,1,0,1,0,1,4,0,5,1,1,2,0,1,6,1,0
1253.0,144.0,188.0,235.0,4.0,80.0,200.0,0.0,709092.0,6.188848,9.0,138.0,0.0,1149864.0,0.0,54137.1,0.0,6.0,16.0,32.0,-43892.8,720.0,18.0,159813.0,-30.0,0.0,2189630.0,318566.0,560.0,18.0,528430.0,3716796.0,54.0,420450.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,1
623.0,14728.0,220.0,275.0,6.0,184.0,166.56,0.0,0.0,0.542619,9.0,70.0,2548.0,48120.0,0.0,3507.09,0.0,14.0,64.0,40.0,55209.2,505.0,0.0,65214.0,22.0,0.0,65450.0,58616.0,2145.0,0.0,12838.0,224640.0,40.0,46482.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,1,1
3353.0,780.0,540.0,675.0,8.0,304.0,200.0,0.0,1060848.0,1.098697,9.0,188.0,63.0,1414432.0,0.0,37149.0,15.0,12.0,544.0,544.0,6587.72,1395.0,24.0,72243.0,-30.0,0.0,4721520.0,276560.0,1160.0,27.0,492093.0,6957320.0,32.0,263598.0,1,0,1,0,1,4,0,5,0,1,2,0,1,3,1,1
