value,rent,ftotinc,momloc,famsize,nchild,eldch,yngch,nsibs,age,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,label
18750.0,0.0,11150.0,0.0,5.0,4.0,16.0,5.0,0.0,45.0,30.0,24.0,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,259.0,1
18750.0,0.0,3050.0,0.0,2.0,0.0,99.0,99.0,0.0,67.0,21.0,9.0,1650.0,0.0,0.0,0.0,1650.0,0.0,0.0,138.0,0
999999.0,115.0,19750.0,0.0,10.0,5.0,21.0,11.0,0.0,51.0,23.0,18.0,5950.0,5950.0,0.0,0.0,0.0,0.0,0.0,260.0,0
999999.0,105.0,5850.0,0.0,2.0,0.0,99.0,99.0,0.0,63.0,0.0,0.0,450.0,0.0,0.0,0.0,450.0,0.0,0.0,238.0,0
999999.0,110.0,4550.0,0.0,1.0,0.0,99.0,99.0,0.0,54.0,11.0,16.0,4550.0,4450.0,0.0,0.0,0.0,0.0,50.0,238.0,1
16250.0,0.0,8450.0,2.0,6.0,0.0,99.0,99.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0
999999.0,110.0,4550.0,0.0,3.0,1.0,1.0,1.0,0.0,19.0,24.0,47.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,154.0,1
999999.0,125.0,16350.0,0.0,3.0,1.0,32.0,32.0,0.0,63.0,21.0,45.0,6850.0,6850.0,0.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,9050.0,0.0,5.0,3.0,15.0,9.0,0.0,46.0,41.0,68.0,9050.0,8950.0,0.0,0.0,0.0,0.0,50.0,207.0,1
22500.0,0.0,27050.0,0.0,4.0,2.0,13.0,7.0,0.0,41.0,22.0,61.0,950.0,950.0,0.0,0.0,0.0,0.0,0.0,501.0,0
30000.0,0.0,6750.0,2.0,10.0,0.0,99.0,99.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0
30000.0,0.0,39650.0,2.0,5.0,0.0,99.0,99.0,2.0,20.0,41.0,68.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,13950.0,0.0,3.0,1.0,1.0,1.0,0.0,30.0,36.0,66.0,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,472.0,1
16250.0,0.0,14450.0,2.0,6.0,0.0,99.0,99.0,3.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,286.0,0
16250.0,0.0,7950.0,0.0,2.0,0.0,99.0,99.0,0.0,56.0,20.0,8.0,7950.0,7950.0,0.0,0.0,0.0,0.0,0.0,324.0,1
999999.0,0.0,9250.0,0.0,2.0,0.0,99.0,99.0,0.0,23.0,25.0,44.0,4350.0,4350.0,0.0,0.0,0.0,0.0,0.0,377.0,1
22500.0,0.0,10050.0,0.0,1.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,0
999999.0,90.0,5950.0,1.0,5.0,0.0,99.0,99.0,3.0,3.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,138.0,0
30000.0,0.0,16650.0,0.0,2.0,0.0,99.0,99.0,0.0,56.0,25.0,44.0,7750.0,7750.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,135.0,8950.0,0.0,6.0,4.0,15.0,3.0,0.0,39.0,25.0,44.0,8950.0,8950.0,0.0,0.0,0.0,0.0,0.0,183.0,1
999999.0,95.0,4250.0,0.0,1.0,0.0,99.0,99.0,0.0,35.0,21.0,9.0,4250.0,4250.0,0.0,0.0,0.0,0.0,0.0,223.0,1
50000.0,0.0,14550.0,0.0,4.0,2.0,18.0,15.0,0.0,42.0,22.0,51.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,378.0,1
999999.0,275.0,40050.0,0.0,5.0,3.0,5.0,1.0,0.0,31.0,20.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
30000.0,0.0,10050.0,0.0,7.0,5.0,18.0,1.0,0.0,39.0,17.0,11.0,5250.0,0.0,5250.0,0.0,0.0,0.0,0.0,177.0,1
999999.0,70.0,7850.0,0.0,4.0,1.0,45.0,45.0,0.0,76.0,0.0,0.0,1250.0,0.0,0.0,0.0,1250.0,0.0,0.0,204.0,0
22500.0,0.0,5150.0,0.0,2.0,0.0,99.0,99.0,0.0,61.0,27.0,22.0,2550.0,2550.0,0.0,0.0,0.0,0.0,0.0,210.0,1
30000.0,0.0,28750.0,2.0,3.0,0.0,99.0,99.0,0.0,8.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0
30000.0,0.0,22050.0,2.0,6.0,0.0,99.0,99.0,1.0,27.0,29.0,32.0,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,418.0,1
999999.0,0.0,12350.0,2.0,7.0,0.0,99.0,99.0,4.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,225.0,0
999999.0,80.0,2950.0,0.0,1.0,0.0,99.0,99.0,0.0,85.0,37.0,78.0,2950.0,0.0,350.0,0.0,1350.0,0.0,1250.0,168.0,1
999999.0,0.0,10650.0,0.0,4.0,2.0,18.0,13.0,0.0,48.0,27.0,72.0,8850.0,16550.0,-80.0,0.0,0.0,0.0,350.0,277.0,1
30000.0,0.0,16250.0,2.0,3.0,0.0,99.0,99.0,0.0,18.0,25.0,44.0,550.0,250.0,250.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,13950.0,0.0,4.0,2.0,6.0,1.0,0.0,26.0,22.0,52.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,375.0,0
22500.0,0.0,9750.0,0.0,7.0,4.0,21.0,13.0,0.0,50.0,17.0,15.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,166.0,1
999999.0,115.0,8650.0,2.0,6.0,0.0,99.0,99.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0
42500.0,0.0,10050.0,0.0,3.0,2.0,16.0,13.0,0.0,44.0,20.0,46.0,8150.0,1750.0,0.0,0.0,1350.0,0.0,5050.0,340.0,0
999999.0,120.0,1950.0,0.0,2.0,1.0,2.0,2.0,0.0,23.0,16.0,38.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,77.0,1
22500.0,0.0,8450.0,0.0,2.0,0.0,99.0,99.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0
6250.0,0.0,9850.0,0.0,7.0,5.0,9.0,1.0,0.0,29.0,22.0,18.0,7850.0,7850.0,0.0,0.0,0.0,0.0,0.0,179.0,1
999999.0,75.0,14750.0,0.0,2.0,0.0,99.0,99.0,0.0,53.0,20.0,8.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,6550.0,0.0,5.0,3.0,13.0,9.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0
8750.0,0.0,2350.0,0.0,1.0,0.0,99.0,99.0,0.0,76.0,0.0,0.0,2350.0,0.0,0.0,0.0,0.0,0.0,2350.0,134.0,0
13750.0,0.0,2750.0,0.0,2.0,1.0,33.0,33.0,0.0,55.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,1050.0,112.0,0
30000.0,0.0,11450.0,2.0,4.0,0.0,99.0,99.0,1.0,17.0,24.0,47.0,1350.0,1250.0,0.0,0.0,0.0,0.0,50.0,308.0,1
50000.0,0.0,20250.0,0.0,2.0,0.0,99.0,99.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
18750.0,0.0,9250.0,2.0,12.0,0.0,99.0,99.0,5.0,19.0,22.0,18.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,125.0,0
999999.0,0.0,2250.0,0.0,2.0,0.0,99.0,99.0,0.0,82.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0
999999.0,140.0,2250.0,2.0,3.0,0.0,99.0,99.0,0.0,16.0,11.0,11.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,76.0,1
999999.0,55.0,1750.0,0.0,2.0,0.0,99.0,99.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0
22500.0,0.0,8750.0,0.0,5.0,3.0,10.0,0.0,0.0,28.0,24.0,44.0,1050.0,0.0,0.0,0.0,0.0,0.0,1050.0,200.0,0
22500.0,0.0,7650.0,0.0,2.0,0.0,99.0,99.0,0.0,71.0,0.0,0.0,550.0,0.0,0.0,0.0,550.0,0.0,0.0,345.0,0
999999.0,160.0,30350.0,0.0,2.0,0.0,99.0,99.0,0.0,38.0,39.0,82.0,22150.0,19050.0,0.0,0.0,0.0,0.0,3050.0,501.0,1
30000.0,0.0,50000.0,0.0,5.0,3.0,18.0,14.0,0.0,44.0,41.0,68.0,50000.0,50000.0,34050.0,0.0,0.0,0.0,2550.0,501.0,1
16250.0,0.0,7050.0,2.0,11.0,0.0,99.0,99.0,8.0,10.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,99.0,0
999999.0,75.0,2050.0,0.0,1.0,0.0,99.0,99.0,0.0,53.0,32.0,34.0,2050.0,2050.0,0.0,0.0,0.0,0.0,0.0,107.0,0
999999.0,95.0,9150.0,0.0,4.0,2.0,4.0,3.0,0.0,22.0,23.0,10.0,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,246.0,1
999999.0,140.0,9650.0,0.0,2.0,0.0,99.0,99.0,0.0,55.0,39.0,82.0,9650.0,9650.0,0.0,0.0,0.0,0.0,0.0,393.0,1
50000.0,0.0,50000.0,0.0,3.0,1.0,25.0,25.0,0.0,48.0,24.0,47.0,1750.0,350.0,0.0,0.0,0.0,0.0,1350.0,501.0,1
999999.0,135.0,7350.0,0.0,2.0,0.0,99.0,99.0,0.0,25.0,23.0,15.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,299.0,1
999999.0,75.0,1950.0,0.0,1.0,0.0,99.0,99.0,0.0,25.0,23.0,18.0,1950.0,1350.0,0.0,0.0,0.0,0.0,550.0,102.0,1
22500.0,0.0,15450.0,0.0,3.0,1.0,16.0,16.0,0.0,40.0,23.0,16.0,8350.0,8050.0,250.0,0.0,0.0,0.0,50.0,501.0,1
18750.0,0.0,9450.0,0.0,3.0,1.0,8.0,8.0,0.0,38.0,20.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0
999999.0,350.0,10650.0,0.0,4.0,2.0,18.0,16.0,0.0,42.0,31.0,33.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,277.0,1
18750.0,0.0,34450.0,4.0,4.0,1.0,20.0,20.0,0.0,50.0,41.0,68.0,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,150.0,4550.0,2.0,5.0,0.0,99.0,99.0,2.0,4.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,104.0,0
22500.0,0.0,18050.0,2.0,11.0,0.0,99.0,99.0,2.0,17.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1
999999.0,140.0,3050.0,0.0,2.0,1.0,18.0,18.0,0.0,53.0,22.0,61.0,1350.0,0.0,0.0,0.0,650.0,0.0,650.0,124.0,0
18750.0,0.0,10050.0,0.0,4.0,2.0,5.0,0.0,0.0,33.0,23.0,15.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,270.0,1
999999.0,140.0,12650.0,0.0,4.0,2.0,17.0,9.0,0.0,48.0,28.0,12.0,7550.0,7550.0,0.0,0.0,0.0,0.0,0.0,340.0,1
999999.0,60.0,2950.0,0.0,1.0,0.0,99.0,99.0,0.0,70.0,0.0,0.0,2950.0,0.0,0.0,0.0,1550.0,0.0,1350.0,168.0,0
30000.0,0.0,12850.0,0.0,4.0,2.0,6.0,2.0,0.0,34.0,40.0,79.0,12850.0,13050.0,-2.0,0.0,0.0,0.0,0.0,345.0,1
999999.0,145.0,16550.0,0.0,2.0,0.0,99.0,99.0,0.0,37.0,31.0,53.0,10150.0,10150.0,0.0,0.0,0.0,0.0,0.0,501.0,1
42500.0,0.0,20450.0,2.0,4.0,0.0,99.0,99.0,1.0,19.0,11.0,11.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,501.0,0
30000.0,0.0,14150.0,0.0,2.0,0.0,99.0,99.0,0.0,59.0,25.0,44.0,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,165.0,7050.0,0.0,1.0,0.0,99.0,99.0,0.0,40.0,14.0,8.0,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,291.0,1
999999.0,50.0,4650.0,2.0,6.0,0.0,99.0,99.0,3.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,95.0,0
999999.0,0.0,16450.0,0.0,3.0,1.0,26.0,26.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
18750.0,0.0,5550.0,0.0,2.0,0.0,99.0,99.0,0.0,59.0,16.0,10.0,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,226.0,1
999999.0,0.0,14150.0,0.0,2.0,0.0,99.0,99.0,0.0,32.0,26.0,72.0,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,13050.0,0.0,5.0,3.0,9.0,0.0,0.0,34.0,21.0,9.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,298.0,0
999999.0,73.0,3550.0,0.0,2.0,0.0,99.0,99.0,0.0,54.0,0.0,0.0,1050.0,0.0,0.0,0.0,1050.0,0.0,0.0,145.0,0
16250.0,0.0,-9900.0,2.0,4.0,0.0,99.0,99.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
999999.0,80.0,3450.0,0.0,7.0,6.0,12.0,2.0,0.0,28.0,0.0,0.0,3450.0,0.0,0.0,0.0,3450.0,0.0,0.0,65.0,0
999999.0,0.0,10050.0,0.0,1.0,0.0,99.0,99.0,0.0,49.0,20.0,32.0,10050.0,0.0,10050.0,0.0,0.0,0.0,0.0,501.0,1
16250.0,0.0,21550.0,0.0,5.0,3.0,18.0,12.0,0.0,43.0,25.0,44.0,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,480.0,1
42500.0,0.0,8750.0,0.0,3.0,1.0,34.0,34.0,0.0,61.0,38.0,49.0,8550.0,8750.0,0.0,-2.0,0.0,0.0,0.0,305.0,1
999999.0,155.0,11050.0,2.0,5.0,0.0,99.0,99.0,2.0,8.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,252.0,0
18750.0,0.0,9150.0,2.0,6.0,0.0,99.0,99.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0
999999.0,135.0,30250.0,0.0,2.0,0.0,99.0,99.0,0.0,62.0,22.0,61.0,6250.0,5950.0,0.0,0.0,0.0,0.0,250.0,501.0,0
16250.0,0.0,8950.0,1.0,3.0,0.0,99.0,99.0,1.0,18.0,18.0,19.0,850.0,850.0,0.0,0.0,0.0,0.0,0.0,303.0,0
30000.0,0.0,17150.0,2.0,6.0,0.0,99.0,99.0,3.0,14.0,3.0,27.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,339.0,1
13750.0,0.0,20450.0,2.0,5.0,0.0,99.0,99.0,2.0,15.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,450.0,0.0,442.0,0
999999.0,100.0,10050.0,0.0,1.0,0.0,99.0,99.0,0.0,35.0,41.0,68.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,150.0,6750.0,0.0,3.0,0.0,99.0,99.0,2.0,22.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0
22500.0,0.0,15150.0,2.0,5.0,0.0,99.0,99.0,2.0,8.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,346.0,0
30000.0,0.0,14250.0,0.0,2.0,0.0,99.0,99.0,1.0,23.0,32.0,39.0,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,165.0,9550.0,0.0,2.0,0.0,99.0,99.0,0.0,24.0,27.0,72.0,5650.0,5650.0,0.0,0.0,0.0,0.0,0.0,389.0,1
42500.0,0.0,5350.0,1.0,3.0,0.0,99.0,99.0,1.0,16.0,24.0,47.0,850.0,850.0,0.0,0.0,0.0,0.0,0.0,181.0,1
18750.0,0.0,14650.0,2.0,6.0,0.0,99.0,99.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0
999999.0,225.0,9350.0,0.0,1.0,0.0,99.0,99.0,0.0,25.0,39.0,82.0,8950.0,8950.0,0.0,0.0,0.0,0.0,0.0,469.0,1
30000.0,0.0,21150.0,0.0,3.0,1.0,17.0,17.0,0.0,48.0,26.0,72.0,13650.0,13650.0,0.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,7750.0,2.0,4.0,1.0,11.0,11.0,0.0,42.0,20.0,46.0,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,202.0,1
42500.0,0.0,17750.0,2.0,4.0,0.0,99.0,99.0,1.0,16.0,16.0,15.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,477.0,1
999999.0,110.0,4850.0,0.0,1.0,0.0,99.0,99.0,0.0,34.0,41.0,84.0,4850.0,4850.0,0.0,0.0,0.0,0.0,0.0,254.0,1
999999.0,145.0,11150.0,0.0,2.0,0.0,99.0,99.0,0.0,21.0,23.0,18.0,4550.0,4550.0,0.0,0.0,0.0,0.0,0.0,454.0,1
30000.0,0.0,9450.0,0.0,2.0,0.0,99.0,99.0,0.0,65.0,0.0,0.0,1250.0,0.0,0.0,0.0,1250.0,0.0,0.0,426.0,0
999999.0,115.0,19750.0,0.0,10.0,0.0,99.0,99.0,0.0,34.0,30.0,24.0,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,260.0,1
999999.0,135.0,750.0,0.0,1.0,0.0,99.0,99.0,0.0,27.0,11.0,11.0,750.0,750.0,0.0,0.0,0.0,0.0,0.0,39.0,1
42500.0,0.0,50000.0,0.0,4.0,2.0,23.0,22.0,0.0,51.0,22.0,60.0,42050.0,42050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,14250.0,0.0,2.0,0.0,99.0,99.0,0.0,39.0,33.0,37.0,14250.0,13550.0,0.0,0.0,0.0,0.0,650.0,501.0,1
999999.0,125.0,11050.0,0.0,5.0,3.0,13.0,0.0,0.0,37.0,25.0,15.0,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,252.0,1
16250.0,0.0,550.0,0.0,2.0,1.0,11.0,11.0,0.0,50.0,22.0,61.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,22.0,1
999999.0,0.0,999999.0,0.0,1.0,0.0,99.0,99.0,0.0,43.0,23.0,16.0,2050.0,0.0,2050.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,0.0,14050.0,2.0,8.0,0.0,99.0,99.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0
999999.0,70.0,9050.0,2.0,6.0,0.0,99.0,99.0,3.0,6.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,179.0,0
22500.0,0.0,11650.0,0.0,4.0,2.0,11.0,9.0,0.0,36.0,14.0,8.0,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,313.0,1
999999.0,110.0,11850.0,0.0,2.0,0.0,99.0,99.0,0.0,55.0,41.0,68.0,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,482.0,1
30000.0,0.0,18550.0,2.0,5.0,0.0,99.0,99.0,2.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,413.0,0
13750.0,0.0,9450.0,2.0,3.0,0.0,99.0,99.0,0.0,34.0,22.0,18.0,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,329.0,0
999999.0,0.0,17650.0,2.0,3.0,0.0,99.0,99.0,0.0,27.0,11.0,11.0,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,220.0,15050.0,0.0,4.0,2.0,4.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0
18750.0,0.0,8150.0,2.0,7.0,0.0,99.0,99.0,4.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,148.0,0
18750.0,0.0,10350.0,2.0,5.0,0.0,99.0,99.0,2.0,19.0,24.0,47.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,224.0,0
16250.0,0.0,13250.0,0.0,8.0,6.0,11.0,3.0,0.0,36.0,23.0,19.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,220.0,1
11250.0,0.0,8650.0,0.0,4.0,2.0,19.0,15.0,0.0,58.0,36.0,63.0,6450.0,6350.0,0.0,0.0,0.0,0.0,50.0,225.0,1
999999.0,150.0,13550.0,0.0,4.0,2.0,3.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0
999999.0,160.0,8050.0,0.0,1.0,0.0,99.0,99.0,0.0,49.0,24.0,47.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,422.0,1
999999.0,135.0,5350.0,0.0,2.0,0.0,99.0,99.0,0.0,22.0,22.0,61.0,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,218.0,1
22500.0,0.0,13350.0,0.0,3.0,1.0,3.0,3.0,0.0,42.0,31.0,53.0,13350.0,13050.0,0.0,0.0,0.0,0.0,250.0,452.0,1
30000.0,0.0,22050.0,0.0,4.0,0.0,99.0,99.0,0.0,34.0,41.0,68.0,3650.0,0.0,3250.0,0.0,0.0,0.0,350.0,501.0,1
42500.0,0.0,13050.0,2.0,4.0,0.0,99.0,99.0,1.0,14.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,1
30000.0,0.0,16650.0,0.0,2.0,0.0,99.0,99.0,0.0,60.0,22.0,18.0,5750.0,5750.0,0.0,0.0,0.0,0.0,0.0,501.0,0
50000.0,0.0,30150.0,0.0,3.0,1.0,3.0,3.0,0.0,38.0,41.0,68.0,30150.0,30050.0,0.0,0.0,0.0,0.0,50.0,501.0,1
42500.0,0.0,23250.0,0.0,4.0,2.0,5.0,3.0,0.0,30.0,22.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,90.0,10650.0,0.0,1.0,0.0,99.0,99.0,0.0,33.0,27.0,72.0,10650.0,10550.0,0.0,0.0,0.0,0.0,50.0,501.0,1
999999.0,85.0,4650.0,0.0,2.0,0.0,99.0,99.0,0.0,23.0,23.0,18.0,3550.0,3550.0,0.0,0.0,0.0,0.0,0.0,189.0,1
999999.0,275.0,5750.0,0.0,1.0,0.0,99.0,99.0,0.0,53.0,39.0,73.0,5750.0,5750.0,0.0,0.0,0.0,0.0,0.0,301.0,1
999999.0,65.0,250.0,1.0,4.0,0.0,99.0,99.0,2.0,6.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,7.0,0
22500.0,0.0,9550.0,0.0,1.0,0.0,99.0,99.0,0.0,5.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,0
999999.0,135.0,13750.0,0.0,9.0,5.0,8.0,0.0,0.0,27.0,22.0,61.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,185.0,1
11250.0,0.0,8550.0,0.0,1.0,0.0,99.0,99.0,0.0,49.0,25.0,44.0,8550.0,2450.0,0.0,0.0,0.0,0.0,6050.0,448.0,0
999999.0,145.0,14650.0,0.0,2.0,0.0,99.0,99.0,0.0,25.0,22.0,61.0,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,501.0,0
16250.0,0.0,3950.0,0.0,2.0,0.0,99.0,99.0,0.0,78.0,0.0,0.0,850.0,0.0,0.0,0.0,850.0,0.0,0.0,178.0,0
999999.0,85.0,11850.0,0.0,4.0,2.0,6.0,5.0,0.0,22.0,22.0,18.0,5450.0,5050.0,0.0,0.0,0.0,350.0,0.0,319.0,1
999999.0,270.0,23750.0,0.0,1.0,0.0,99.0,99.0,0.0,35.0,23.0,18.0,23750.0,23550.0,0.0,0.0,0.0,0.0,150.0,501.0,1
30000.0,0.0,11550.0,0.0,3.0,1.0,21.0,21.0,0.0,53.0,25.0,44.0,5450.0,5450.0,0.0,0.0,0.0,0.0,0.0,403.0,1
16250.0,0.0,4750.0,0.0,3.0,1.0,4.0,4.0,0.0,26.0,11.0,18.0,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,161.0,0
42500.0,0.0,14450.0,0.0,5.0,3.0,16.0,12.0,0.0,44.0,39.0,73.0,12850.0,12650.0,0.0,0.0,0.0,0.0,150.0,330.0,1
30000.0,0.0,44650.0,2.0,4.0,0.0,99.0,99.0,1.0,23.0,41.0,68.0,4550.0,4550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,120.0,22650.0,3.0,3.0,0.0,99.0,99.0,0.0,52.0,42.0,84.0,10550.0,10550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,11850.0,0.0,9.0,0.0,99.0,99.0,7.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,161.0,0
999999.0,135.0,50000.0,1.0,4.0,0.0,99.0,99.0,2.0,3.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0
999999.0,75.0,15150.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,41.0,68.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,120.0,6550.0,0.0,1.0,0.0,99.0,99.0,0.0,23.0,25.0,44.0,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,343.0,1
22500.0,0.0,6450.0,0.0,2.0,0.0,99.0,99.0,0.0,66.0,38.0,49.0,6450.0,0.0,0.0,0.0,0.0,0.0,6450.0,291.0,0
30000.0,0.0,4750.0,0.0,2.0,0.0,99.0,99.0,0.0,92.0,0.0,0.0,4750.0,0.0,0.0,0.0,1050.0,0.0,3650.0,214.0,0
30000.0,0.0,18650.0,0.0,5.0,3.0,20.0,13.0,0.0,41.0,38.0,49.0,9550.0,9550.0,0.0,0.0,0.0,0.0,0.0,416.0,1
999999.0,165.0,13150.0,0.0,2.0,0.0,99.0,99.0,0.0,21.0,25.0,44.0,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,110.0,8550.0,2.0,4.0,0.0,99.0,99.0,1.0,4.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,230.0,0
30000.0,0.0,32950.0,0.0,6.0,4.0,21.0,13.0,0.0,41.0,34.0,44.0,24550.0,24050.0,0.0,0.0,0.0,0.0,450.0,501.0,1
16250.0,0.0,7050.0,2.0,11.0,0.0,99.0,99.0,8.0,5.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,99.0,0
