s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,label
-0.003032,0.000171,0.000886,0.003138,-0.000373,-0.001217,4.9e-05,0.000202,-9e-06,0.000926,-0.004665,-0.002175,-6.5e-05,6.8e-05,9.2e-05,-0.002648,-0.001895,7.9e-05,0.000776,-0.000655,0.0005,-0.000268,-0.003331,-0.006337,-0.000836,-0.000627,-0.00043,-0.000752,0.003418,-9e-05,0
-0.004682,0.000251,-0.007344,0.000896,-0.000183,-0.000632,0.00225,-0.002607,-0.000704,0.001227,-0.004584,-0.002227,-0.00024,5.1e-05,0.000532,-0.002747,-0.00206,-0.000211,0.000797,-0.000661,-1.1e-05,-0.00055,-0.003086,-0.005999,-0.000109,-0.00049,-0.000146,-0.000836,0.003623,-0.000616,0
-0.005531,0.000632,-0.007456,0.001231,-0.000164,-0.000718,0.002335,-0.002568,-0.000505,0.001486,-0.004353,-0.002571,-0.000216,8.1e-05,0.000353,-0.002521,-0.002332,-0.000235,0.000809,-0.000635,-7.1e-05,-0.000473,-0.003138,-0.006221,-0.000506,-0.00073,-0.000176,-0.000776,0.003579,-0.000682,0
-0.005467,0.00079,-0.007867,0.001169,-0.000108,-0.001159,0.002582,-0.002348,-0.000676,0.001462,-0.004244,-0.002054,-0.000252,-2.3e-05,0.000298,-0.002785,-0.002416,-9.9e-05,0.00094,-0.000716,0.000184,-0.000605,-0.003309,-0.006364,-0.000645,-0.000533,-0.000366,-0.000934,0.003533,-0.000527,1
-0.002813,0.000831,0.000271,0.003232,0.000652,-0.00049,-0.000118,0.000449,-0.000767,0.001311,-0.003975,-0.00267,-0.000218,-8e-05,0.00023,-0.002863,-0.002234,-0.000242,0.000801,-0.000653,0.000271,-0.000694,-0.003003,-0.00628,-0.000859,-0.000621,-0.000411,-0.000891,0.003525,-0.000174,0
-0.004978,0.000364,-0.006597,0.001189,-0.001338,-0.001737,0.00291,-0.002682,4.7e-05,0.000824,-0.004302,-0.001932,-0.000187,0.000363,7.6e-05,-0.00245,-0.001762,0.000109,0.000854,-0.000601,0.000376,-0.000637,-0.002993,-0.005796,-0.000435,-0.000333,-0.000386,-0.000665,0.003668,-0.000248,0
-0.003057,0.000183,0.000892,0.003127,-0.000498,-0.001069,0.000338,0.000224,0.000243,0.000658,-0.004655,-0.001949,-0.000136,0.000532,-4.5e-05,-0.002321,-0.001887,0.00028,0.000946,-0.000553,5.7e-05,-0.000348,-0.003201,-0.005854,-0.000791,-0.000424,-0.000381,-0.000697,0.003708,-0.000384,1
-0.003841,0.001602,0.003448,0.004241,-0.00134,-0.001585,0.000143,-6e-05,0.000511,0.001128,-0.005788,-0.002014,-0.000215,0.000209,-0.000592,-0.003512,-0.002308,0.000457,0.000928,-0.001239,0.00049,-0.001088,-0.006921,-0.008304,-0.00054,-0.000199,-0.000662,-0.000706,0.004365,-0.001364,0
-0.005309,0.000635,-0.007902,0.001733,-0.000153,-0.001268,0.002329,-0.001874,-0.000541,0.000617,-0.004233,-0.002946,-0.000199,-6.6e-05,-0.00029,-0.00263,-0.001924,0.000112,0.000956,-0.000532,-3.3e-05,-0.000361,-0.003455,-0.005859,-0.000929,-0.000802,-0.000258,-0.000899,0.003551,-0.000226,1
-0.005405,0.000861,-0.006616,0.001746,-0.001055,-0.001782,0.003094,-0.002389,-1e-06,0.000727,-0.004545,-0.00182,-0.000136,0.000652,-3.9e-05,-0.002186,-0.002019,0.00042,0.000848,-0.00054,0.000217,-0.000522,-0.003481,-0.005751,-0.000862,-0.000688,-0.00034,-0.000794,0.003626,-0.000167,1
-0.005514,0.000806,-0.007056,0.001721,-0.000474,-0.001619,0.003133,-0.001962,-0.000329,0.000857,-0.004351,-0.002203,-0.000144,0.000659,-3e-05,-0.002021,-0.002149,0.000237,0.000846,-0.000463,5.8e-05,-0.00047,-0.003385,-0.005825,-0.00079,-0.000577,-0.00034,-0.000783,0.003562,-8.7e-05,1
-0.003145,0.000191,0.000973,0.003226,-0.00047,-0.00118,5.5e-05,0.000157,-1.3e-05,0.000861,-0.003949,-0.002612,-0.000117,0.000135,-8.5e-05,-0.002487,-0.001842,-7.3e-05,0.000741,-0.000666,0.000524,-0.000483,-0.003147,-0.006499,-0.000899,-0.000545,-0.000451,-0.000714,0.003459,-0.000114,0
-0.003515,0.002084,0.002546,0.003862,0.000343,-0.000654,-0.000189,0.000513,-0.000485,0.002223,-0.006469,-0.002233,-0.000204,0.000143,-1e-06,-0.003889,-0.002223,4.8e-05,0.000825,-0.001355,-0.000262,-0.00088,-0.007449,-0.008417,-0.000325,-0.000266,-0.000312,-0.000692,0.004459,-0.001444,0
-0.003071,0.000607,0.000677,0.003211,0.000361,-0.001032,-0.000111,0.000277,-0.00042,0.00119,-0.004512,-0.002298,-0.000183,8e-06,0.000111,-0.002651,-0.002101,-2.6e-05,0.000819,-0.000575,0.000275,-0.000363,-0.003351,-0.006362,-0.000929,-0.000657,-0.000389,-0.000796,0.003421,-0.000379,1
-0.003046,0.002361,0.002093,0.00433,-0.000188,0.000368,-0.000194,0.000743,-0.000227,0.001793,-0.005983,-0.002001,-0.000334,0.000124,0.000416,-0.003298,-0.002623,5.6e-05,0.001059,-0.001105,-3.4e-05,-0.000604,-0.006625,-0.008254,-0.000494,-0.000569,-0.000328,-0.000931,0.004074,-0.001813,0
-0.005403,0.000364,-0.00786,0.001238,-5e-06,-0.000887,0.002118,-0.002531,-0.000747,0.001184,-0.00401,-0.002439,-0.000219,-1.7e-05,0.000434,-0.002783,-0.002107,-0.000388,0.000905,-0.000603,0.000326,-0.000481,-0.003305,-0.006174,-0.000339,-0.000321,-0.000199,-0.00086,0.003491,-0.000741,0
-0.002027,0.001836,0.001102,0.004758,-0.000161,0.000328,-5.5e-05,0.000923,-0.000664,0.001943,-0.005531,-0.001334,-0.000535,0.00015,5.9e-05,-0.003405,-0.002726,0.000147,0.000928,-0.001032,-0.000113,-0.000595,-0.006629,-0.008064,-0.000829,-0.00038,-0.000551,-0.000792,0.004197,-0.001509,0
-0.001906,0.000299,-0.000315,0.003534,0.000545,-0.00042,-0.000266,0.000436,-0.001004,0.001253,-0.00388,-0.001895,-0.00029,1.9e-05,0.000219,-0.002889,-0.002045,-0.00021,0.000437,-0.000565,0.00022,-0.000203,-0.002664,-0.005979,-0.000761,-0.001039,-0.000618,-0.000873,0.003725,-0.000231,0
-0.003489,0.001627,0.002262,0.003273,-0.001621,-0.001134,0.000568,-0.000482,-0.000231,0.001437,-0.006679,-0.002399,-0.000114,7.6e-05,8.1e-05,-0.004082,-0.002455,2.3e-05,0.000872,-0.001197,8e-06,-0.000762,-0.007359,-0.00849,-0.000205,-0.000312,-0.000601,-0.000607,0.004138,-0.001596,0
-0.003149,0.002437,0.00184,0.003966,0.000278,-0.0,0.000149,0.000656,-0.000317,0.002099,-0.006004,-0.001884,-0.000275,4.2e-05,0.000528,-0.00357,-0.002496,-0.000302,0.00108,-0.001395,-0.000285,-0.00068,-0.006705,-0.008885,-0.000421,-0.000473,-0.000547,-0.000615,0.004393,-0.0015,0
-0.002346,0.000841,5.6e-05,0.003573,-0.000204,0.000244,-0.000154,0.000476,-0.000717,0.001216,-0.004306,-0.002035,-0.000385,3.5e-05,0.000563,-0.002257,-0.002413,-0.000415,0.000795,-0.000577,0.00012,-0.000302,-0.003248,-0.005928,-0.000773,-0.000579,-0.000228,-0.000788,0.003496,-0.000702,1
-0.005465,0.000849,-0.007672,0.001159,-4.9e-05,-0.001029,0.002517,-0.002414,-0.00062,0.001391,-0.004427,-0.002282,-0.000232,2.4e-05,0.000142,-0.002808,-0.002262,-0.000107,0.000904,-0.000762,0.000131,-0.000537,-0.003079,-0.006484,-0.000585,-0.000546,-0.000348,-0.000842,0.003613,-0.000501,0
-0.005194,0.000873,-0.007474,0.001719,-0.000361,-0.000557,0.002205,-0.002421,-0.000591,0.001451,-0.00455,-0.00171,-0.000308,0.000183,0.000443,-0.002306,-0.002351,-0.000261,0.000763,-0.000637,7.9e-05,-0.000405,-0.003319,-0.00615,-0.000477,-0.000536,-0.000216,-0.000811,0.003539,-0.000713,1
-0.004385,0.000248,-0.007492,0.000494,-3.8e-05,-0.000801,0.002606,-0.002556,-0.000614,0.001261,-0.004379,-0.002232,-0.000231,-3.1e-05,0.000706,-0.002728,-0.001833,-0.000561,0.000876,-0.000755,-0.000103,-0.000447,-0.003091,-0.006448,-0.000239,-0.000455,-0.000274,-0.000645,0.003589,-0.000558,0
-0.00543,0.000702,-0.00755,0.00134,-8.4e-05,-0.001911,0.002382,-0.00231,-0.000499,0.001217,-0.004029,-0.00253,-0.000145,-7.1e-05,5.8e-05,-0.002716,-0.002083,1.4e-05,0.000794,-0.000625,0.000266,-0.000527,-0.003594,-0.006281,-0.000811,-0.000477,-0.000467,-0.000782,0.00344,-0.000375,1
-0.003576,0.001765,0.002752,0.004107,-0.000356,-0.001199,0.000994,0.000542,-9e-06,0.001146,-0.006093,-0.002137,-1.7e-05,0.000914,-0.000448,-0.002943,-0.002371,0.000699,0.001232,-0.001001,-8.8e-05,-0.000692,-0.006863,-0.007827,-0.000666,-0.00035,-0.000476,-0.000887,0.004687,-0.000959,0
-0.002912,0.002723,0.001982,0.004817,-5.9e-05,0.000405,-8.2e-05,0.000794,-0.000374,0.002243,-0.005923,-0.001451,-0.000519,0.000162,0.000205,-0.003265,-0.002891,-2.8e-05,0.001043,-0.001158,0.000232,-0.000615,-0.006603,-0.008273,-0.000647,-0.000327,-0.000353,-0.000875,0.003955,-0.00179,0
-0.004546,0.000313,-0.007739,0.001114,-0.000147,-0.000582,0.002159,-0.00259,-0.000684,0.001239,-0.004269,-0.002626,-0.000166,0.000125,0.00063,-0.002696,-0.001836,-0.000468,0.000762,-0.000708,-7.1e-05,-0.000438,-0.003489,-0.006193,-0.000213,-0.000247,-0.000137,-0.000606,0.003518,-0.000401,0
-0.005194,0.000692,-0.00721,0.001295,-0.000136,-0.000524,0.001835,-0.002527,-0.000659,0.001392,-0.004228,-0.002223,-0.00025,4.5e-05,0.00046,-0.002519,-0.002139,-0.000386,0.000855,-0.000562,0.000153,-0.000384,-0.003095,-0.006083,-0.000178,-0.000464,-1.9e-05,-0.000772,0.003361,-0.000843,0
-0.004321,0.000203,-0.007311,0.000969,-0.001104,-0.001837,0.002701,-0.002107,-0.000129,0.000808,-0.004214,-0.00244,-0.000126,0.000269,7.6e-05,-0.002674,-0.001589,1.6e-05,0.000663,-0.000597,0.000407,-0.000469,-0.003456,-0.006019,-0.000539,-0.000493,-0.000326,-0.000649,0.00348,-7.2e-05,0
-0.00493,0.000837,-0.007417,0.0017,-0.00038,-0.000608,0.002199,-0.002405,-0.000595,0.001375,-0.004402,-0.001926,-0.000342,0.000133,0.000567,-0.002378,-0.002413,-0.000326,0.000818,-0.000607,0.000115,-0.000403,-0.003226,-0.00595,-0.000663,-0.000527,-0.000279,-0.000861,0.003545,-0.000703,1
-0.003418,0.002041,0.002831,0.003336,-0.001213,-0.000775,0.000924,0.000394,0.000378,0.000651,-0.006421,-0.002126,5e-06,0.000673,-2.9e-05,-0.003315,-0.002512,0.000489,0.000907,-0.001047,5.8e-05,-0.000959,-0.007119,-0.008232,-0.000647,-0.000422,-0.000501,-0.000831,0.004489,-0.001134,0
-0.004951,0.000836,-0.007484,0.001618,-0.000374,-0.000517,0.002162,-0.002435,-0.00063,0.00131,-0.004507,-0.001743,-0.000375,7.2e-05,0.000553,-0.002292,-0.002263,-0.000205,0.00079,-0.000579,0.000158,-0.000384,-0.003319,-0.006048,-0.00066,-0.000466,-0.00018,-0.00083,0.003439,-0.000681,1
-0.003249,0.001264,0.00275,0.003681,-0.001345,-0.001161,0.000791,0.000194,0.000298,0.000714,-0.00631,-0.001673,-0.000105,0.000692,-0.000631,-0.003267,-0.002068,0.000739,0.000958,-0.001139,0.000189,-0.00102,-0.006904,-0.007581,-0.000706,-0.000282,-0.000542,-0.000783,0.004749,-0.001387,0
-0.002725,-7.7e-05,0.000509,0.003098,0.000248,-0.0004,-3.3e-05,0.000505,-0.00032,0.000476,-0.003798,-0.002498,-0.000401,-2e-05,-0.000273,-0.002701,-0.001989,-0.00015,0.000929,-0.000462,-0.000183,-0.000523,-0.003109,-0.005861,-0.000702,-0.00043,-0.000363,-0.000857,0.003454,-0.000464,1
-0.004145,0.000477,-0.00767,0.000779,-0.000195,-0.00074,0.002205,-0.002547,-0.000895,0.001132,-0.004123,-0.001948,-0.00042,6.1e-05,0.00035,-0.002851,-0.002047,-0.000256,0.000818,-0.000625,0.000132,-0.000407,-0.003194,-0.006091,-0.000573,-0.000366,-0.000365,-0.000816,0.003553,-0.000592,0
-0.002825,0.002075,0.002586,0.005173,-0.00035,-0.000386,-0.000479,0.000943,-0.000809,0.00197,-0.005609,-0.001981,-0.000484,-3.9e-05,0.000479,-0.003251,-0.002347,8.6e-05,0.001275,-0.00125,-0.00058,-0.000345,-0.00656,-0.008089,-0.000472,-0.000804,-0.000188,-0.000896,0.004305,-0.001762,0
-0.003079,0.002366,0.002018,0.004175,0.000483,-0.000139,5.8e-05,0.000527,-0.000402,0.002298,-0.005801,-0.002059,-0.000322,0.000102,-0.000175,-0.0037,-0.002574,8.5e-05,0.001101,-0.00136,0.000101,-0.00084,-0.006881,-0.008464,-0.000494,-0.0003,-0.000556,-0.000882,0.004169,-0.00147,0
-0.003057,0.00014,0.000507,0.003809,-0.000133,-0.000279,9e-05,0.00056,-0.000513,0.001009,-0.004077,-0.002295,-0.000233,0.000208,-0.000134,-0.002119,-0.00217,-5e-05,0.000861,-0.000551,0.000107,-0.000754,-0.003387,-0.006292,-0.000929,-0.000507,-0.000308,-0.001014,0.003455,-0.000297,1
-0.004208,5.2e-05,-0.00691,0.000958,-0.001026,-0.00204,0.002793,-0.002638,-7.2e-05,0.000763,-0.004293,-0.002173,-0.00012,5.7e-05,0.000143,-0.002877,-0.00161,8.2e-05,0.000749,-0.000633,0.00038,-0.000563,-0.003246,-0.006005,-0.000284,-0.000248,-0.000386,-0.000719,0.003618,-0.000322,0
-0.003598,0.001827,0.002961,0.003812,-0.000851,-0.001075,0.000728,0.00041,0.000212,0.000947,-0.006157,-0.002139,-3.1e-05,0.000922,-0.000501,-0.00306,-0.002154,0.000829,0.001018,-0.00105,0.000191,-0.000791,-0.006949,-0.007613,-0.000686,-0.000462,-0.000489,-0.000807,0.004561,-0.001043,0
-0.003901,0.002593,0.002196,0.004428,0.000323,6.8e-05,0.00016,0.000797,-0.000222,0.002286,-0.005921,-0.001827,-0.000372,8.9e-05,3e-06,-0.003543,-0.002955,0.000109,0.001212,-0.001256,0.00032,-0.000676,-0.007147,-0.008519,-0.000514,-0.000333,-0.000564,-0.00091,0.004019,-0.001808,0
-0.005616,0.000818,-0.006938,0.00171,-0.00053,-0.001609,0.00307,-0.001982,-0.000173,0.00087,-0.004426,-0.002111,-9.3e-05,0.000735,-2e-06,-0.002019,-0.002278,0.000226,0.000902,-0.000431,0.000126,-0.000507,-0.003475,-0.005821,-0.000794,-0.000622,-0.000326,-0.000781,0.003627,-6.5e-05,1
-0.004109,4e-05,-0.006956,0.001241,-0.001018,-0.002007,0.002517,-0.002595,-7.1e-05,0.000678,-0.00436,-0.002403,-9.7e-05,7.1e-05,0.000138,-0.002839,-0.001503,3.9e-05,0.000707,-0.00064,0.000429,-0.000556,-0.003357,-0.006052,-0.000459,-0.000309,-0.00043,-0.000679,0.003367,-0.00045,1
-0.004283,0.000254,-0.007913,0.000908,-0.000123,-0.000842,0.002033,-0.002579,-0.000789,0.001283,-0.004413,-0.002487,-0.000166,0.000132,0.000657,-0.002708,-0.00188,-0.000433,0.000823,-0.000688,-7.2e-05,-0.000574,-0.003599,-0.006159,-0.000312,-0.000263,-0.000296,-0.000664,0.003398,-0.000409,0
-0.002618,0.00079,0.000414,0.003622,-0.000185,-1.6e-05,-0.000327,0.000493,-0.000513,0.001228,-0.003918,-0.002186,-0.000299,-4.8e-05,0.000831,-0.002202,-0.002163,-0.000275,0.000805,-0.000585,-0.000199,-0.000271,-0.003169,-0.00597,-0.000556,-0.000864,-9.2e-05,-0.000821,0.003472,-0.000648,1
-0.005125,0.000712,-0.007709,0.000816,-0.000211,-0.001453,0.002077,-0.00187,-0.00036,0.000504,-0.004618,-0.002307,-0.000318,-0.000203,-0.00033,-0.003151,-0.001739,9.5e-05,0.000977,-0.000568,-6.8e-05,-0.000466,-0.003226,-0.00601,-0.000843,-0.00053,-0.000344,-0.000932,0.003348,-0.000341,1
-0.003075,0.000261,0.00071,0.003476,8.4e-05,-0.000749,0.000217,0.000518,-0.000305,0.0009,-0.004462,-0.00265,-0.000162,0.000621,-3.7e-05,-0.002239,-0.002114,-5.4e-05,0.001029,-0.00051,-3.6e-05,-0.000504,-0.003222,-0.005919,-0.00084,-0.000526,-0.000301,-0.000897,0.003575,-0.00013,1
-0.003389,0.002047,0.002697,0.004059,-0.000465,-0.00131,0.000804,0.00031,0.00023,0.001156,-0.006354,-0.002295,0.000336,0.000945,-2.7e-05,-0.003251,-0.002343,0.000312,0.001113,-0.000847,0.000648,-0.000708,-0.007691,-0.008445,-0.000558,-0.000588,-0.000587,-0.000901,0.003961,-0.001227,0
-0.003029,4.7e-05,0.000974,0.003168,-0.000638,-0.001135,0.000268,6.3e-05,0.000152,0.000616,-0.004404,-0.001954,-0.000174,0.000395,-0.000101,-0.002439,-0.00189,0.000206,0.000831,-0.000573,0.000302,-0.000568,-0.003,-0.006071,-0.00079,-0.000457,-0.000346,-0.000752,0.003663,-0.000221,1
-0.005726,0.000666,-0.007417,0.001143,-0.000401,-0.001508,0.003156,-0.001486,-0.000611,0.001031,-0.004568,-0.002382,-0.000194,0.000614,7.5e-05,-0.001927,-0.002276,0.000217,0.000909,-0.000391,-0.000106,-0.00034,-0.002954,-0.006363,-0.000756,-0.000758,-0.000233,-0.000875,0.003354,0.000324,0
-0.00304,0.000208,0.000259,0.00345,6.5e-05,-0.000204,-7.6e-05,0.000536,-0.000371,0.000686,-0.0039,-0.002707,-0.000314,-4.6e-05,-0.000262,-0.002456,-0.002207,-7e-05,0.000905,-0.000529,-5.2e-05,-0.0005,-0.003231,-0.006399,-0.001026,-0.000619,-0.000189,-0.000903,0.00358,-0.00029,1
-0.004058,0.002525,0.002271,0.004585,0.000282,-9.4e-05,6e-06,0.00071,-8.4e-05,0.002486,-0.006263,-0.001939,-0.000426,6.8e-05,-0.000144,-0.003431,-0.002638,-2e-06,0.001016,-0.001263,3e-05,-0.000949,-0.007034,-0.008471,-0.000389,-0.000551,-0.00037,-0.000854,0.004369,-0.001681,0
-0.003395,0.00185,0.002832,0.003711,-0.001131,-0.001099,0.000365,0.000356,9.7e-05,0.001081,-0.00626,-0.001749,3.1e-05,0.000901,-0.000671,-0.002947,-0.002394,0.000724,0.000952,-0.000906,0.000386,-0.000925,-0.007011,-0.007905,-0.000868,-0.000655,-0.000478,-0.000749,0.003981,-0.001151,0
-0.003093,0.000305,0.000911,0.003029,-0.000311,-0.000892,0.000329,0.000472,-7.1e-05,0.000829,-0.004634,-0.002327,-0.000139,0.000686,-0.000121,-0.002145,-0.002114,0.00015,0.00101,-0.000535,6.7e-05,-0.000326,-0.00334,-0.005754,-0.000849,-0.000677,-0.00033,-0.000795,0.003631,-0.000129,1
-0.004054,0.002063,0.003048,0.004152,-0.001422,-0.001044,0.00041,0.000192,0.000401,0.001054,-0.00634,-0.001951,-5.5e-05,0.000593,-0.0007,-0.003097,-0.002312,0.000555,0.00092,-0.001013,0.000553,-0.000922,-0.006888,-0.008005,-0.000824,-0.000536,-0.000603,-0.000751,0.004113,-0.001237,0
-0.003023,0.000221,0.000505,0.0039,-0.000217,-0.000334,0.000227,0.00041,-0.000381,0.000954,-0.00404,-0.002582,-0.000235,0.00019,-0.000249,-0.002255,-0.002347,-0.000338,0.000922,-0.000611,5.4e-05,-0.000804,-0.003242,-0.00643,-0.000896,-0.000565,-0.000336,-0.001015,0.003535,-0.000319,1
-0.005026,0.000526,-0.007465,0.000342,-7.9e-05,-0.001512,0.002174,-0.001891,-0.000276,0.00052,-0.004618,-0.002429,-0.000458,-0.000261,-0.000165,-0.003309,-0.001729,0.000297,0.00085,-0.000515,-7.8e-05,-0.000523,-0.00273,-0.006358,-0.00068,-0.000424,-0.000286,-0.001024,0.003463,-0.000227,0
-0.005364,0.00025,-0.006981,0.00181,-0.000378,-0.001605,0.002722,-0.002022,-0.000345,0.000983,-0.004431,-0.002315,-0.000172,0.000502,-3.4e-05,-0.002169,-0.002096,4.4e-05,0.000917,-0.00051,-1.2e-05,-0.000744,-0.003125,-0.005986,-0.000733,-0.000498,-0.000366,-0.000923,0.003483,-0.000361,1
-0.002981,-5e-05,0.00087,0.003323,0.00025,-0.001175,-3e-06,0.000178,-0.000251,0.000914,-0.003693,-0.003092,-4.8e-05,-8.9e-05,0.000293,-0.002622,-0.001849,-1.9e-05,0.000921,-0.000683,0.000261,-0.000499,-0.002887,-0.006795,-0.000509,-0.000407,-0.000318,-0.000811,0.003492,-0.000336,0
-0.005256,0.000641,-0.007079,0.001506,-0.001301,-0.001896,0.002678,-0.002306,8.3e-05,0.000932,-0.004566,-0.001876,-4.9e-05,0.000229,-1.2e-05,-0.002455,-0.001887,5.2e-05,0.000705,-0.000643,0.000412,-0.000381,-0.003427,-0.006199,-0.000896,-0.000662,-0.000362,-0.000693,0.003269,-0.000137,1
-0.002693,0.000895,0.000124,0.003229,-1.7e-05,0.00024,-5.8e-05,0.000524,-0.000693,0.001372,-0.004359,-0.002076,-0.000335,0.000116,0.000429,-0.002427,-0.002382,-0.000302,0.000891,-0.00071,0.000187,-0.000383,-0.003288,-0.006177,-0.000698,-0.00055,-0.000263,-0.000922,0.003491,-0.000621,1
-0.002644,0.00245,0.001885,0.004276,-3.6e-05,0.000518,-0.000347,0.000646,-0.000524,0.002056,-0.005976,-0.001468,-0.000416,0.000182,0.000109,-0.003228,-0.002796,-8.2e-05,0.001076,-0.001179,-4.9e-05,-0.000608,-0.006806,-0.008414,-0.00056,-0.000342,-0.000375,-0.000774,0.003855,-0.001716,0
-0.002883,-2.9e-05,0.00049,0.003475,0.000145,-0.00061,0.000246,0.000669,-0.000415,0.000891,-0.004389,-0.002512,-0.000305,0.000439,5e-06,-0.002209,-0.00215,2.6e-05,0.00096,-0.000488,-4.4e-05,-0.000623,-0.00304,-0.006028,-0.000832,-0.000453,-0.000281,-0.000926,0.003527,-0.000188,0
-0.002891,0.000735,0.000283,0.003268,0.000335,-0.000253,0.000106,0.000412,-0.00054,0.001401,-0.004125,-0.002321,-0.000207,-4.1e-05,0.000276,-0.002706,-0.002381,-8.6e-05,0.000947,-0.000731,0.000168,-0.000565,-0.003307,-0.006447,-0.000728,-0.000507,-0.000379,-0.000889,0.003554,-0.000498,1
-0.00507,0.000239,-0.006979,0.000859,-0.001184,-0.002087,0.002818,-0.002625,7e-05,0.00083,-0.004068,-0.002373,-5.7e-05,0.000138,1.8e-05,-0.002617,-0.001778,8.7e-05,0.000838,-0.000664,0.000386,-0.000551,-0.002858,-0.006277,-0.000661,-0.000451,-0.000414,-0.000794,0.003451,-0.000266,0
-0.002918,0.000857,0.0003,0.003188,0.000247,-6.4e-05,9e-05,0.000511,-0.000669,0.001376,-0.003999,-0.002249,-0.000257,5.7e-05,0.000335,-0.002767,-0.002262,-0.000156,0.000893,-0.000689,0.000202,-0.000565,-0.00323,-0.006324,-0.000718,-0.000559,-0.000407,-0.000903,0.003552,-0.000562,0
-0.003005,3.5e-05,0.000611,0.003714,2.3e-05,-0.000603,0.000281,0.000508,-0.00033,0.000854,-0.003984,-0.002436,-0.000203,0.000366,-0.000181,-0.002276,-0.002228,-0.00019,0.000956,-0.000538,-4e-06,-0.000766,-0.003173,-0.006038,-0.000735,-0.00036,-0.000353,-0.001034,0.00348,-0.000373,1
-0.005125,-0.000317,-0.007273,0.001757,-0.000656,-0.001282,0.002729,-0.002522,-0.00037,0.000639,-0.003857,-0.002301,-0.000296,6.4e-05,-0.000508,-0.002479,-0.002336,-0.000467,0.000848,-0.000517,-0.000202,-0.000662,-0.00325,-0.00625,-0.000647,-0.000514,-0.00045,-0.000936,0.003641,-0.000694,0
-0.005738,0.000899,-0.006743,0.001511,-0.000711,-0.001677,0.00305,-0.002247,-6.1e-05,0.000737,-0.004413,-0.002321,-0.000239,0.000673,5.2e-05,-0.002045,-0.002038,0.000284,0.000857,-0.000514,0.000147,-0.000451,-0.003239,-0.005892,-0.000893,-0.000664,-0.000299,-0.00075,0.003513,1.3e-05,1
-0.003888,9e-05,-0.007464,0.001281,-0.00022,-0.001144,0.001954,-0.002391,-0.001148,0.001205,-0.003962,-0.00207,-0.000409,-8.7e-05,0.00068,-0.002274,-0.001819,-0.000217,0.000924,-0.000639,-0.000338,-0.000276,-0.002868,-0.005929,-0.000525,-0.000906,-8e-06,-0.000731,0.003589,-0.000461,0
-0.002914,9.8e-05,0.000105,0.003045,0.000254,-0.000366,-0.000224,0.000729,-0.000473,0.000516,-0.004199,-0.00292,-0.000243,-0.000104,-0.000251,-0.002889,-0.001898,0.000184,0.000973,-0.000467,-1.7e-05,-0.000402,-0.00313,-0.006195,-0.000925,-0.000732,-0.000267,-0.000988,0.003476,-0.0002,0
-0.003162,0.000262,0.000679,0.003309,5.2e-05,-0.000768,0.000299,0.000536,-0.000281,0.00083,-0.004405,-0.002053,-0.000179,0.000645,-8.2e-05,-0.0022,-0.002127,0.00034,0.000893,-0.000428,-0.000101,-0.000453,-0.003174,-0.005773,-0.000844,-0.000643,-0.000337,-0.000911,0.00348,-0.000104,1
-0.002757,0.001021,0.000208,0.003207,2e-06,0.000169,-1.6e-05,0.000537,-0.000686,0.00147,-0.004421,-0.002152,-0.000318,7.4e-05,0.000352,-0.002535,-0.002312,-0.000172,0.000901,-0.000678,0.00019,-0.000346,-0.00319,-0.00638,-0.000664,-0.000546,-0.000221,-0.000942,0.003427,-0.000666,0
-0.005321,0.000716,-0.007229,0.001041,-0.001162,-0.001822,0.002346,-0.002092,-0.000129,0.001031,-0.004725,-0.001914,-0.000114,0.000387,-0.000192,-0.00251,-0.002026,-0.000154,0.000654,-0.000535,0.000458,-0.000363,-0.003142,-0.006424,-0.000868,-0.000808,-0.000396,-0.000714,0.003179,4.1e-05,1
-0.003035,0.000115,0.000911,0.003215,-0.000327,-0.001235,2.6e-05,0.000207,3e-06,0.000892,-0.004665,-0.002281,-0.000119,0.000147,5.2e-05,-0.002621,-0.001993,1.6e-05,0.000792,-0.000611,0.0005,-0.000288,-0.003306,-0.006392,-0.000816,-0.000594,-0.000358,-0.000784,0.00336,-0.000156,0
-0.003169,0.000139,0.00094,0.003202,-0.000637,-0.001214,0.000118,0.00016,0.000174,0.000866,-0.004537,-0.001815,-8.2e-05,0.000324,-0.000188,-0.002483,-0.001927,0.000134,0.000767,-0.000647,0.0004,-0.00049,-0.003406,-0.006168,-0.000828,-0.000699,-0.000429,-0.000659,0.003439,-8.5e-05,1
-0.004859,0.000424,-0.00712,0.001409,-0.000293,-0.000953,0.002117,-0.0023,-0.000691,0.001242,-0.004016,-0.001883,-0.000276,-1.7e-05,0.000814,-0.002428,-0.001999,-0.000502,0.000858,-0.000574,-0.000289,-0.000422,-0.002925,-0.006117,-0.000488,-0.000753,1.3e-05,-0.000826,0.003567,-0.000406,0
-0.003752,0.002285,0.002492,0.004968,-0.000337,-0.000551,0.000593,0.000684,-0.000275,0.001947,-0.006205,-0.002112,-6.8e-05,0.000696,-0.000376,-0.002842,-0.002781,0.000963,0.001058,-0.000815,-9.7e-05,-0.00064,-0.007241,-0.008455,-0.000763,-0.000711,-0.000457,-0.000837,0.004079,-0.000843,0
